session_id,user_id,restaurant_id,timestamp,city,device,meal_time,is_weekend,day_of_week
S009051,U04543,R0002,2026-01-12 17:03:31,Pune,mobile,snack,False,Monday
S009052,U04880,R0217,2026-01-14 21:06:31,Mumbai,mobile,dinner,False,Wednesday
S009053,U00254,R0518,2026-01-13 07:49:31,Hyderabad,mobile,breakfast,False,Tuesday
S009054,U03394,R0216,2026-02-19 16:32:31,Hyderabad,web,snack,False,Thursday
S009055,U03469,R0571,2025-12-02 15:26:31,Pune,tablet,snack,False,Tuesday
S009056,U01903,R0470,2025-12-02 13:24:31,Bangalore,mobile,lunch,False,Tuesday
S009057,U01500,R0711,2026-02-17 07:31:31,Chennai,mobile,breakfast,False,Tuesday
S009058,U01633,R0067,2025-12-12 15:41:31,Kolkata,web,snack,False,Friday
S009059,U03728,R0719,2026-01-19 15:40:31,Chennai,web,snack,False,Monday
S009060,U03929,R0721,2025-12-24 06:29:31,Hyderabad,mobile,breakfast,False,Wednesday
S009061,U03128,R0122,2025-12-28 09:41:31,Chennai,web,breakfast,True,Sunday
S009062,U01817,R0007,2026-01-18 18:45:31,Bangalore,mobile,dinner,True,Sunday
S009063,U03811,R0245,2026-02-21 12:02:31,Delhi,mobile,lunch,True,Saturday
S009064,U03721,R0344,2026-02-03 13:17:31,Chennai,web,lunch,False,Tuesday
S009065,U00223,R0059,2025-11-30 21:54:31,Kolkata,mobile,dinner,True,Sunday
S009066,U01553,R0397,2026-01-25 08:29:31,Mumbai,mobile,breakfast,True,Sunday
S009067,U03917,R0605,2025-12-19 14:25:31,Hyderabad,mobile,lunch,False,Friday
S009068,U02812,R0726,2026-02-16 21:22:31,Bangalore,mobile,dinner,False,Monday
S009069,U01886,R0410,2026-01-19 09:40:31,Delhi,mobile,breakfast,False,Monday
S009070,U02105,R0023,2026-02-20 12:55:31,Mumbai,web,lunch,False,Friday
S009071,U01176,R0511,2026-02-08 20:34:31,Delhi,mobile,dinner,True,Sunday
S009072,U01398,R0274,2026-02-09 09:37:31,Delhi,mobile,breakfast,False,Monday
S009073,U01319,R0768,2025-12-18 13:00:31,Mumbai,mobile,lunch,False,Thursday
S009074,U00716,R0389,2026-01-04 18:00:31,Bangalore,mobile,dinner,True,Sunday
S009075,U04160,R0788,2026-01-13 21:17:31,Pune,web,dinner,False,Tuesday
S009076,U02845,R0230,2026-01-25 10:28:31,Pune,mobile,breakfast,True,Sunday
S009077,U00606,R0482,2025-12-24 08:39:31,Hyderabad,mobile,breakfast,False,Wednesday
S009078,U00727,R0698,2026-02-22 09:20:31,Kolkata,mobile,breakfast,True,Sunday
S009079,U01461,R0390,2026-02-07 19:32:31,Kolkata,mobile,dinner,True,Saturday
S009080,U03524,R0099,2025-12-30 04:21:31,Delhi,mobile,late_night,False,Tuesday
S009081,U01148,R0001,2026-02-15 22:24:31,Chennai,mobile,late_night,True,Sunday
S009082,U03946,R0460,2025-12-16 09:22:31,Delhi,web,breakfast,False,Tuesday
S009083,U00943,R0446,2025-12-02 17:11:31,Pune,mobile,snack,False,Tuesday
S009084,U04329,R0699,2026-01-22 22:28:31,Pune,mobile,late_night,False,Thursday
S009085,U03213,R0477,2025-12-18 00:54:31,Mumbai,tablet,late_night,False,Thursday
S009086,U02744,R0427,2025-12-07 11:03:31,Chennai,mobile,lunch,True,Sunday
S009087,U00472,R0697,2025-12-05 16:16:31,Mumbai,mobile,snack,False,Friday
S009088,U04937,R0333,2025-12-08 11:10:31,Pune,web,lunch,False,Monday
S009089,U02838,R0522,2026-01-16 07:29:31,Hyderabad,mobile,breakfast,False,Friday
S009090,U02501,R0297,2026-02-26 12:04:31,Pune,mobile,lunch,False,Thursday
S009091,U02684,R0770,2025-12-16 23:25:31,Pune,mobile,late_night,False,Tuesday
S009092,U00349,R0305,2026-01-25 14:18:31,Kolkata,mobile,lunch,True,Sunday
S009093,U04009,R0229,2025-12-05 11:30:31,Mumbai,mobile,lunch,False,Friday
S009094,U02483,R0190,2026-02-16 08:23:31,Bangalore,web,breakfast,False,Monday
S009095,U02477,R0181,2026-02-24 19:04:31,Hyderabad,web,dinner,False,Tuesday
S009096,U02257,R0488,2025-12-20 04:47:31,Pune,mobile,late_night,True,Saturday
S009097,U03090,R0578,2026-01-29 13:41:31,Hyderabad,mobile,lunch,False,Thursday
S009098,U03567,R0715,2026-01-28 11:50:31,Delhi,mobile,lunch,False,Wednesday
S009099,U02434,R0588,2026-02-09 18:07:31,Bangalore,mobile,dinner,False,Monday
S009100,U03915,R0708,2025-11-29 12:08:31,Bangalore,mobile,lunch,True,Saturday
S009101,U04961,R0711,2026-01-08 13:51:31,Chennai,mobile,lunch,False,Thursday
S009102,U02996,R0758,2026-01-24 12:50:31,Mumbai,mobile,lunch,True,Saturday
S009103,U01427,R0035,2025-12-06 13:13:31,Kolkata,mobile,lunch,True,Saturday
S009104,U01054,R0020,2026-02-10 21:20:31,Kolkata,mobile,dinner,False,Tuesday
S009105,U03846,R0046,2025-12-22 21:20:31,Kolkata,mobile,dinner,False,Monday
S009106,U00975,R0261,2026-02-20 21:16:31,Hyderabad,mobile,dinner,False,Friday
S009107,U00933,R0084,2026-01-22 03:57:31,Mumbai,mobile,late_night,False,Thursday
S009108,U02999,R0122,2026-02-02 07:20:31,Chennai,mobile,breakfast,False,Monday
S009109,U01837,R0464,2025-11-28 21:42:31,Mumbai,mobile,dinner,False,Friday
S009110,U03161,R0201,2026-02-26 21:32:31,Delhi,mobile,dinner,False,Thursday
S009111,U00941,R0182,2026-02-02 10:01:31,Delhi,mobile,breakfast,False,Monday
S009112,U01801,R0407,2025-12-25 11:23:31,Kolkata,mobile,lunch,False,Thursday
S009113,U04347,R0268,2026-02-18 15:13:31,Chennai,mobile,snack,False,Wednesday
S009114,U02692,R0175,2026-01-16 20:49:31,Delhi,mobile,dinner,False,Friday
S009115,U04868,R0447,2025-12-18 12:16:31,Delhi,mobile,lunch,False,Thursday
S009116,U01270,R0577,2026-01-27 12:31:31,Mumbai,mobile,lunch,False,Tuesday
S009117,U04002,R0227,2026-01-21 19:41:31,Kolkata,mobile,dinner,False,Wednesday
S009118,U01830,R0666,2025-12-21 06:04:31,Delhi,mobile,breakfast,True,Sunday
S009119,U01025,R0617,2026-02-02 22:05:31,Chennai,mobile,late_night,False,Monday
S009120,U02972,R0447,2025-12-27 21:14:31,Delhi,mobile,dinner,True,Saturday
S009121,U04232,R0794,2026-01-28 09:20:31,Kolkata,mobile,breakfast,False,Wednesday
S009122,U04365,R0506,2025-12-01 18:50:31,Kolkata,mobile,dinner,False,Monday
S009123,U00635,R0458,2025-12-30 06:00:31,Chennai,mobile,breakfast,False,Tuesday
S009124,U04237,R0537,2026-02-16 18:27:31,Delhi,web,dinner,False,Monday
S009125,U02442,R0563,2025-12-02 11:21:31,Mumbai,mobile,lunch,False,Tuesday
S009126,U00933,R0397,2025-12-18 05:15:31,Mumbai,mobile,late_night,False,Thursday
S009127,U03051,R0467,2026-02-21 19:06:31,Pune,mobile,dinner,True,Saturday
S009128,U00002,R0238,2026-01-01 15:56:31,Chennai,mobile,snack,False,Thursday
S009129,U02112,R0564,2026-02-10 20:13:31,Pune,mobile,dinner,False,Tuesday
S009130,U02208,R0397,2026-01-27 11:39:31,Mumbai,mobile,lunch,False,Tuesday
S009131,U02655,R0448,2026-02-05 21:27:31,Pune,mobile,dinner,False,Thursday
S009132,U01115,R0708,2025-11-30 21:51:31,Bangalore,mobile,dinner,True,Sunday
S009133,U00945,R0106,2025-12-24 09:57:31,Mumbai,mobile,breakfast,False,Wednesday
S009134,U03685,R0536,2026-02-25 11:51:31,Mumbai,mobile,lunch,False,Wednesday
S009135,U00384,R0330,2026-02-20 06:29:31,Kolkata,web,breakfast,False,Friday
S009136,U00123,R0061,2025-12-19 02:42:31,Chennai,mobile,late_night,False,Friday
S009137,U04550,R0098,2026-01-16 14:30:31,Delhi,mobile,lunch,False,Friday
S009138,U00779,R0114,2026-02-06 13:35:31,Bangalore,mobile,lunch,False,Friday
S009139,U04438,R0461,2026-02-11 20:26:31,Chennai,mobile,dinner,False,Wednesday
S009140,U04475,R0273,2026-02-20 21:35:31,Mumbai,mobile,dinner,False,Friday
S009141,U00178,R0070,2026-01-23 09:56:31,Pune,mobile,breakfast,False,Friday
S009142,U01363,R0336,2026-01-19 20:29:31,Kolkata,tablet,dinner,False,Monday
S009143,U04972,R0208,2026-01-25 23:49:31,Kolkata,mobile,late_night,True,Sunday
S009144,U04496,R0360,2025-12-17 15:33:31,Delhi,mobile,snack,False,Wednesday
S009145,U01394,R0255,2026-02-23 18:33:31,Pune,mobile,dinner,False,Monday
S009146,U01058,R0167,2026-02-23 10:38:31,Mumbai,mobile,breakfast,False,Monday
S009147,U02738,R0035,2026-01-24 08:43:31,Kolkata,mobile,breakfast,True,Saturday
S009148,U01672,R0713,2026-02-16 18:41:31,Chennai,mobile,dinner,False,Monday
S009149,U02367,R0717,2025-12-03 14:08:31,Kolkata,mobile,lunch,False,Wednesday
S009150,U00039,R0389,2026-02-12 11:10:31,Bangalore,mobile,lunch,False,Thursday
S009151,U02813,R0472,2026-01-31 09:10:31,Pune,mobile,breakfast,True,Saturday
S009152,U04046,R0484,2026-01-17 13:02:31,Pune,web,lunch,True,Saturday
S009153,U00815,R0467,2025-12-27 11:32:31,Pune,mobile,lunch,True,Saturday
S009154,U04228,R0753,2025-12-06 00:49:31,Chennai,web,late_night,True,Saturday
S009155,U00328,R0742,2025-12-03 21:26:31,Mumbai,mobile,dinner,False,Wednesday
S009156,U03810,R0252,2025-12-27 08:20:31,Kolkata,mobile,breakfast,True,Saturday
S009157,U02590,R0201,2026-02-19 13:15:31,Delhi,mobile,lunch,False,Thursday
S009158,U04325,R0013,2025-12-31 11:38:31,Delhi,mobile,lunch,False,Wednesday
S009159,U00031,R0444,2026-01-01 06:54:31,Bangalore,mobile,breakfast,False,Thursday
S009160,U00109,R0710,2025-12-20 16:57:31,Delhi,web,snack,True,Saturday
S009161,U03539,R0752,2025-11-30 20:30:31,Kolkata,mobile,dinner,True,Sunday
S009162,U03449,R0593,2026-02-18 18:59:31,Kolkata,mobile,dinner,False,Wednesday
S009163,U00132,R0107,2026-02-06 06:12:31,Bangalore,web,breakfast,False,Friday
S009164,U00985,R0018,2026-02-24 16:50:31,Chennai,mobile,snack,False,Tuesday
S009165,U03777,R0378,2026-01-21 02:50:31,Hyderabad,mobile,late_night,False,Wednesday
S009166,U00064,R0245,2026-02-06 08:41:31,Delhi,tablet,breakfast,False,Friday
S009167,U01159,R0564,2025-12-11 14:40:31,Pune,mobile,lunch,False,Thursday
S009168,U04746,R0402,2025-12-08 18:09:31,Delhi,web,dinner,False,Monday
S009169,U03251,R0643,2025-12-13 07:58:31,Hyderabad,mobile,breakfast,True,Saturday
S009170,U01728,R0461,2025-12-01 22:33:31,Chennai,mobile,late_night,False,Monday
S009171,U01324,R0360,2026-02-01 20:51:31,Delhi,tablet,dinner,True,Sunday
S009172,U01123,R0414,2025-12-02 19:32:31,Mumbai,mobile,dinner,False,Tuesday
S009173,U04619,R0213,2026-01-15 22:30:31,Bangalore,mobile,late_night,False,Thursday
S009174,U04492,R0511,2025-12-25 21:41:31,Delhi,tablet,dinner,False,Thursday
S009175,U04411,R0630,2026-01-18 06:54:31,Hyderabad,mobile,breakfast,True,Sunday
S009176,U04450,R0178,2026-02-21 08:54:31,Kolkata,mobile,breakfast,True,Saturday
S009177,U00164,R0683,2025-12-26 09:20:31,Hyderabad,mobile,breakfast,False,Friday
S009178,U01147,R0432,2026-01-01 22:38:31,Hyderabad,web,late_night,False,Thursday
S009179,U03440,R0787,2026-01-05 08:22:31,Delhi,mobile,breakfast,False,Monday
S009180,U03502,R0769,2026-02-23 09:55:31,Bangalore,mobile,breakfast,False,Monday
S009181,U01660,R0217,2026-01-21 19:08:31,Mumbai,mobile,dinner,False,Wednesday
S009182,U02525,R0529,2026-01-22 18:09:31,Bangalore,mobile,dinner,False,Thursday
S009183,U03213,R0065,2026-01-15 14:46:31,Mumbai,mobile,lunch,False,Thursday
S009184,U00479,R0337,2025-12-16 11:39:31,Chennai,mobile,lunch,False,Tuesday
S009185,U02967,R0572,2026-01-10 07:52:31,Mumbai,mobile,breakfast,True,Saturday
S009186,U04622,R0365,2026-01-18 18:24:31,Kolkata,mobile,dinner,True,Sunday
S009187,U00235,R0481,2026-02-19 22:57:31,Mumbai,mobile,late_night,False,Thursday
S009188,U02529,R0245,2026-02-02 20:49:31,Delhi,mobile,dinner,False,Monday
S009189,U04879,R0569,2026-02-04 16:08:31,Kolkata,mobile,snack,False,Wednesday
S009190,U04036,R0631,2025-12-23 21:14:31,Delhi,mobile,dinner,False,Tuesday
S009191,U01786,R0526,2026-02-21 13:48:31,Kolkata,web,lunch,True,Saturday
S009192,U04267,R0755,2026-01-21 13:47:31,Chennai,mobile,lunch,False,Wednesday
S009193,U00457,R0273,2026-02-08 15:58:31,Mumbai,mobile,snack,True,Sunday
S009194,U02653,R0281,2025-12-06 10:51:31,Pune,mobile,breakfast,True,Saturday
S009195,U03763,R0056,2026-01-26 05:45:31,Chennai,mobile,late_night,False,Monday
S009196,U00627,R0685,2025-12-15 18:48:31,Mumbai,mobile,dinner,False,Monday
S009197,U04544,R0703,2026-01-06 22:55:31,Chennai,mobile,late_night,False,Tuesday
S009198,U04004,R0610,2025-12-09 09:36:31,Chennai,mobile,breakfast,False,Tuesday
S009199,U01971,R0080,2026-02-11 15:26:31,Bangalore,mobile,snack,False,Wednesday
S009200,U01182,R0671,2025-11-30 03:37:31,Hyderabad,mobile,late_night,True,Sunday
S009201,U01388,R0137,2026-02-15 21:21:31,Hyderabad,mobile,dinner,True,Sunday
S009202,U03551,R0137,2025-12-16 07:29:31,Hyderabad,mobile,breakfast,False,Tuesday
S009203,U04151,R0633,2026-02-23 10:49:31,Bangalore,mobile,breakfast,False,Monday
S009204,U00531,R0664,2025-12-02 09:07:31,Delhi,mobile,breakfast,False,Tuesday
S009205,U02133,R0533,2026-02-05 11:32:31,Kolkata,mobile,lunch,False,Thursday
S009206,U04005,R0386,2026-01-03 21:39:31,Kolkata,mobile,dinner,True,Saturday
S009207,U00126,R0632,2026-01-31 10:16:31,Pune,mobile,breakfast,True,Saturday
S009208,U04030,R0247,2025-12-14 08:22:31,Kolkata,mobile,breakfast,True,Sunday
S009209,U00715,R0072,2026-02-19 21:52:31,Chennai,mobile,dinner,False,Thursday
S009210,U02581,R0777,2026-02-26 11:21:31,Kolkata,mobile,lunch,False,Thursday
S009211,U03045,R0431,2025-12-23 07:36:31,Bangalore,mobile,breakfast,False,Tuesday
S009212,U02913,R0764,2025-12-09 15:00:31,Delhi,mobile,snack,False,Tuesday
S009213,U03745,R0275,2026-01-17 15:12:31,Bangalore,web,snack,True,Saturday
S009214,U03956,R0081,2026-02-19 05:44:31,Hyderabad,mobile,late_night,False,Thursday
S009215,U04166,R0359,2025-12-02 15:34:31,Mumbai,mobile,snack,False,Tuesday
S009216,U01788,R0091,2025-12-28 10:34:31,Pune,mobile,breakfast,True,Sunday
S009217,U01594,R0748,2025-12-25 13:05:31,Hyderabad,mobile,lunch,False,Thursday
S009218,U03479,R0285,2026-01-12 07:13:31,Kolkata,web,breakfast,False,Monday
S009219,U02781,R0625,2026-01-13 20:47:31,Bangalore,web,dinner,False,Tuesday
S009220,U02683,R0373,2026-01-21 02:53:31,Pune,web,late_night,False,Wednesday
S009221,U00924,R0061,2026-01-26 19:36:31,Chennai,mobile,dinner,False,Monday
S009222,U02977,R0078,2026-02-15 12:19:31,Mumbai,mobile,lunch,True,Sunday
S009223,U00610,R0385,2025-12-09 07:38:31,Bangalore,mobile,breakfast,False,Tuesday
S009224,U03393,R0590,2026-01-24 21:16:31,Bangalore,mobile,dinner,True,Saturday
S009225,U01892,R0779,2026-01-30 23:20:31,Chennai,web,late_night,False,Friday
S009226,U01747,R0203,2026-02-22 05:44:31,Chennai,mobile,late_night,True,Sunday
S009227,U00310,R0268,2026-02-09 12:24:31,Chennai,mobile,lunch,False,Monday
S009228,U03393,R0213,2026-02-05 19:54:31,Bangalore,mobile,dinner,False,Thursday
S009229,U04518,R0465,2026-02-15 00:01:31,Kolkata,mobile,late_night,True,Sunday
S009230,U03641,R0760,2026-02-15 11:49:31,Hyderabad,mobile,lunch,True,Sunday
S009231,U02538,R0162,2026-01-12 17:55:31,Pune,mobile,snack,False,Monday
S009232,U04508,R0341,2026-02-04 21:23:31,Bangalore,mobile,dinner,False,Wednesday
S009233,U03925,R0524,2026-01-27 13:58:31,Pune,web,lunch,False,Tuesday
S009234,U02560,R0598,2026-01-04 13:17:31,Pune,mobile,lunch,True,Sunday
S009235,U04708,R0048,2025-12-12 17:09:31,Bangalore,web,snack,False,Friday
S009236,U01121,R0728,2026-01-11 10:24:31,Kolkata,mobile,breakfast,True,Sunday
S009237,U04187,R0317,2026-01-12 20:35:31,Hyderabad,mobile,dinner,False,Monday
S009238,U03659,R0470,2025-12-01 15:52:31,Bangalore,mobile,snack,False,Monday
S009239,U01606,R0087,2025-12-15 13:02:31,Hyderabad,mobile,lunch,False,Monday
S009240,U01610,R0411,2025-12-05 11:42:31,Mumbai,mobile,lunch,False,Friday
S009241,U00487,R0335,2026-01-01 06:20:31,Bangalore,web,breakfast,False,Thursday
S009242,U03272,R0656,2026-01-18 19:11:31,Kolkata,mobile,dinner,True,Sunday
S009243,U01256,R0065,2026-01-26 03:56:31,Mumbai,mobile,late_night,False,Monday
S009244,U02635,R0446,2026-01-10 07:18:31,Pune,mobile,breakfast,True,Saturday
S009245,U04478,R0001,2026-02-13 20:07:31,Chennai,mobile,dinner,False,Friday
S009246,U02525,R0772,2026-02-15 17:45:31,Bangalore,mobile,snack,True,Sunday
S009247,U03032,R0738,2025-12-30 19:09:31,Pune,web,dinner,False,Tuesday
S009248,U04542,R0206,2026-02-15 12:38:31,Kolkata,mobile,lunch,True,Sunday
S009249,U01319,R0462,2025-12-24 16:48:31,Mumbai,web,snack,False,Wednesday
S009250,U00546,R0359,2026-02-21 22:30:31,Mumbai,mobile,late_night,True,Saturday
S009251,U01331,R0544,2025-11-29 07:44:31,Kolkata,mobile,breakfast,True,Saturday
S009252,U02219,R0415,2026-01-16 21:07:31,Pune,web,dinner,False,Friday
S009253,U02956,R0392,2026-01-07 19:07:31,Delhi,mobile,dinner,False,Wednesday
S009254,U00348,R0557,2026-01-21 07:53:31,Pune,mobile,breakfast,False,Wednesday
S009255,U00181,R0522,2026-02-03 18:12:31,Hyderabad,mobile,dinner,False,Tuesday
S009256,U02502,R0150,2025-12-26 08:05:31,Pune,mobile,breakfast,False,Friday
S009257,U00766,R0799,2026-01-17 20:25:31,Pune,mobile,dinner,True,Saturday
S009258,U00404,R0276,2026-01-13 20:17:31,Bangalore,mobile,dinner,False,Tuesday
S009259,U03369,R0054,2026-02-10 11:21:31,Mumbai,web,lunch,False,Tuesday
S009260,U03073,R0037,2026-02-16 15:28:31,Kolkata,mobile,snack,False,Monday
S009261,U00208,R0257,2025-12-18 17:40:31,Kolkata,web,snack,False,Thursday
S009262,U03659,R0509,2025-12-02 12:21:31,Bangalore,mobile,lunch,False,Tuesday
S009263,U02307,R0678,2025-12-04 13:41:31,Pune,mobile,lunch,False,Thursday
S009264,U04942,R0632,2026-02-04 12:20:31,Pune,web,lunch,False,Wednesday
S009265,U00724,R0790,2026-02-24 19:22:31,Kolkata,tablet,dinner,False,Tuesday
S009266,U04923,R0013,2025-12-02 19:15:31,Delhi,mobile,dinner,False,Tuesday
S009267,U02056,R0495,2026-01-04 17:36:31,Kolkata,mobile,snack,True,Sunday
S009268,U00320,R0173,2025-12-29 06:38:31,Mumbai,mobile,breakfast,False,Monday
S009269,U00835,R0221,2025-11-30 13:43:31,Kolkata,web,lunch,True,Sunday
S009270,U03544,R0263,2026-01-24 19:04:31,Hyderabad,web,dinner,True,Saturday
S009271,U02474,R0549,2025-12-11 08:20:31,Chennai,mobile,breakfast,False,Thursday
S009272,U00001,R0340,2026-02-20 17:30:31,Delhi,mobile,snack,False,Friday
S009273,U02019,R0588,2025-12-17 21:58:31,Bangalore,mobile,dinner,False,Wednesday
S009274,U01484,R0282,2025-12-28 15:53:31,Delhi,mobile,snack,True,Sunday
S009275,U04873,R0288,2026-01-28 17:48:31,Kolkata,web,snack,False,Wednesday
S009276,U03701,R0503,2026-01-17 19:59:31,Pune,web,dinner,True,Saturday
S009277,U04301,R0199,2026-02-24 07:49:31,Mumbai,web,breakfast,False,Tuesday
S009278,U00063,R0068,2025-12-14 15:41:31,Kolkata,mobile,snack,True,Sunday
S009279,U01988,R0055,2026-02-16 15:27:31,Bangalore,mobile,snack,False,Monday
S009280,U04539,R0442,2026-01-03 21:29:31,Bangalore,mobile,dinner,True,Saturday
S009281,U02426,R0744,2026-01-15 22:35:31,Bangalore,web,late_night,False,Thursday
S009282,U00290,R0561,2026-02-22 07:37:31,Bangalore,tablet,breakfast,True,Sunday
S009283,U04207,R0339,2026-01-08 10:27:31,Mumbai,mobile,breakfast,False,Thursday
S009284,U00775,R0235,2025-11-29 21:28:31,Mumbai,mobile,dinner,True,Saturday
S009285,U03339,R0028,2025-12-28 14:56:31,Chennai,mobile,lunch,True,Sunday
S009286,U04794,R0018,2025-12-10 19:15:31,Chennai,mobile,dinner,False,Wednesday
S009287,U02695,R0281,2025-12-12 11:00:31,Pune,web,lunch,False,Friday
S009288,U00648,R0205,2026-01-18 10:05:31,Pune,mobile,breakfast,True,Sunday
S009289,U04190,R0134,2025-12-09 23:51:31,Hyderabad,mobile,late_night,False,Tuesday
S009290,U02430,R0539,2026-01-04 09:34:31,Pune,mobile,breakfast,True,Sunday
S009291,U00234,R0222,2026-02-25 14:21:31,Pune,mobile,lunch,False,Wednesday
S009292,U00895,R0419,2025-12-22 13:04:31,Hyderabad,mobile,lunch,False,Monday
S009293,U02054,R0478,2025-12-29 18:17:31,Hyderabad,mobile,dinner,False,Monday
S009294,U03174,R0273,2026-01-28 20:37:31,Mumbai,mobile,dinner,False,Wednesday
S009295,U04830,R0629,2026-02-01 11:51:31,Pune,mobile,lunch,True,Sunday
S009296,U02459,R0185,2026-02-19 20:18:31,Mumbai,tablet,dinner,False,Thursday
S009297,U04798,R0312,2026-01-10 21:00:31,Mumbai,mobile,dinner,True,Saturday
S009298,U03090,R0394,2025-12-24 13:28:31,Hyderabad,web,lunch,False,Wednesday
S009299,U00053,R0700,2025-12-13 02:54:31,Pune,web,late_night,True,Saturday
S009300,U03103,R0057,2025-11-30 22:47:31,Hyderabad,web,late_night,True,Sunday
S009301,U02203,R0665,2026-01-20 19:11:31,Chennai,mobile,dinner,False,Tuesday
S009302,U04135,R0245,2025-12-03 21:35:31,Delhi,mobile,dinner,False,Wednesday
S009303,U02202,R0238,2026-02-01 13:34:31,Chennai,mobile,lunch,True,Sunday
S009304,U02921,R0179,2026-01-06 07:58:31,Kolkata,mobile,breakfast,False,Tuesday
S009305,U04972,R0765,2026-02-20 12:47:31,Kolkata,mobile,lunch,False,Friday
S009306,U01471,R0514,2025-12-27 13:19:31,Kolkata,web,lunch,True,Saturday
S009307,U04646,R0009,2026-02-12 11:35:31,Hyderabad,mobile,lunch,False,Thursday
S009308,U02140,R0049,2025-12-09 14:11:31,Delhi,mobile,lunch,False,Tuesday
S009309,U01436,R0216,2026-01-02 08:14:31,Hyderabad,mobile,breakfast,False,Friday
S009310,U04606,R0122,2025-12-16 14:43:31,Chennai,mobile,lunch,False,Tuesday
S009311,U00206,R0214,2026-01-30 10:18:31,Delhi,mobile,breakfast,False,Friday
S009312,U04948,R0669,2025-11-30 06:07:31,Chennai,mobile,breakfast,True,Sunday
S009313,U03748,R0063,2026-02-02 19:30:31,Chennai,mobile,dinner,False,Monday
S009314,U02180,R0382,2025-12-21 18:02:31,Hyderabad,mobile,dinner,True,Sunday
S009315,U02251,R0791,2026-01-18 21:52:31,Hyderabad,mobile,dinner,True,Sunday
S009316,U04590,R0710,2026-02-08 20:20:31,Delhi,mobile,dinner,True,Sunday
S009317,U03526,R0609,2025-12-21 10:26:31,Bangalore,mobile,breakfast,True,Sunday
S009318,U00188,R0779,2026-01-02 01:07:31,Chennai,mobile,late_night,False,Friday
S009319,U00101,R0707,2026-01-07 06:53:31,Kolkata,web,breakfast,False,Wednesday
S009320,U02396,R0588,2026-02-22 08:04:31,Bangalore,mobile,breakfast,True,Sunday
S009321,U03732,R0260,2025-12-17 11:55:31,Pune,mobile,lunch,False,Wednesday
S009322,U03478,R0457,2026-02-24 15:25:31,Delhi,mobile,snack,False,Tuesday
S009323,U04825,R0637,2026-02-26 03:43:31,Hyderabad,mobile,late_night,False,Thursday
S009324,U04521,R0790,2026-01-20 19:56:31,Kolkata,mobile,dinner,False,Tuesday
S009325,U02401,R0692,2026-01-24 18:19:31,Hyderabad,web,dinner,True,Saturday
S009326,U01174,R0362,2025-12-14 19:43:31,Delhi,web,dinner,True,Sunday
S009327,U02574,R0278,2025-12-13 20:14:31,Delhi,mobile,dinner,True,Saturday
S009328,U03680,R0550,2026-01-05 13:33:31,Chennai,mobile,lunch,False,Monday
S009329,U03881,R0286,2026-02-09 11:51:31,Delhi,mobile,lunch,False,Monday
S009330,U04292,R0435,2026-02-06 14:40:31,Chennai,mobile,lunch,False,Friday
S009331,U02052,R0478,2025-12-03 22:13:31,Hyderabad,mobile,late_night,False,Wednesday
S009332,U02647,R0443,2026-02-16 04:45:31,Kolkata,tablet,late_night,False,Monday
S009333,U03202,R0687,2026-01-28 19:32:31,Hyderabad,mobile,dinner,False,Wednesday
S009334,U02141,R0186,2026-01-21 10:47:31,Delhi,web,breakfast,False,Wednesday
S009335,U04840,R0539,2025-12-17 14:22:31,Pune,mobile,lunch,False,Wednesday
S009336,U00406,R0487,2025-12-23 13:01:31,Hyderabad,mobile,lunch,False,Tuesday
S009337,U00120,R0766,2025-12-05 19:19:31,Bangalore,mobile,dinner,False,Friday
S009338,U04023,R0343,2026-02-09 22:03:31,Pune,mobile,late_night,False,Monday
S009339,U04987,R0374,2026-02-23 08:50:31,Pune,mobile,breakfast,False,Monday
S009340,U01959,R0597,2026-01-15 21:48:31,Hyderabad,mobile,dinner,False,Thursday
S009341,U03956,R0767,2026-02-08 11:36:31,Hyderabad,mobile,lunch,True,Sunday
S009342,U03906,R0692,2025-12-14 16:42:31,Hyderabad,mobile,snack,True,Sunday
S009343,U04462,R0296,2025-12-23 19:38:31,Hyderabad,mobile,dinner,False,Tuesday
S009344,U03593,R0031,2026-02-01 21:14:31,Chennai,mobile,dinner,True,Sunday
S009345,U01264,R0663,2026-01-17 23:42:31,Hyderabad,mobile,late_night,True,Saturday
S009346,U04378,R0468,2025-12-28 21:10:31,Kolkata,mobile,dinner,True,Sunday
S009347,U04793,R0457,2026-02-09 13:29:31,Delhi,mobile,lunch,False,Monday
S009348,U00799,R0555,2025-11-30 19:16:31,Bangalore,mobile,dinner,True,Sunday
S009349,U00228,R0691,2025-12-15 19:29:31,Bangalore,mobile,dinner,False,Monday
S009350,U04121,R0522,2025-12-27 18:45:31,Hyderabad,tablet,dinner,True,Saturday
S009351,U04609,R0704,2025-12-09 05:49:31,Delhi,mobile,late_night,False,Tuesday
S009352,U04190,R0478,2025-12-30 19:53:31,Hyderabad,mobile,dinner,False,Tuesday
S009353,U03964,R0610,2026-01-11 23:48:31,Chennai,mobile,late_night,True,Sunday
S009354,U01417,R0048,2025-12-10 20:43:31,Bangalore,mobile,dinner,False,Wednesday
S009355,U02261,R0652,2025-12-28 12:40:31,Mumbai,mobile,lunch,True,Sunday
S009356,U01058,R0538,2026-01-05 10:02:31,Mumbai,mobile,breakfast,False,Monday
S009357,U02804,R0334,2025-11-30 20:33:31,Chennai,mobile,dinner,True,Sunday
