item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate
I06781,R0686,Vada,main,veg,87,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I06782,R0686,Idli Sambar,main,veg,100,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I06783,R0686,Coconut Chutney,side,veg,37,Fresh coconut chutney,side|veg|South Indian,0.275
I06784,R0686,Tomato Chutney,side,veg,37,Tangy tomato chutney,side|veg|South Indian,0.241
I06785,R0686,Sambar,side,veg,50,Lentil and vegetable curry,side|veg|South Indian,0.102
I06786,R0686,Kesari,dessert,veg,62,Semolina sweet,dessert|veg|South Indian,0.36
I06787,R0686,Payasam,dessert,veg,75,Sweet milk pudding,dessert|veg|South Indian,0.228
I06788,R0686,Filter Coffee,beverage,veg,50,South Indian filter coffee,beverage|veg|South Indian,0.175
I06789,R0686,Buttermilk,beverage,veg,43,Spiced yogurt drink,beverage|veg|South Indian,0.298
I06790,R0687,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06791,R0687,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06792,R0687,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06793,R0687,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.391
I06794,R0687,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.258
I06795,R0687,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.186
I06796,R0687,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.157
I06797,R0687,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.341
I06798,R0687,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.325
I06799,R0688,Mutton Biryani,main,non-veg,437,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I06800,R0688,Egg Biryani,main,non-veg,275,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I06801,R0688,Chicken Biryani,main,non-veg,350,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I06802,R0688,Raita,side,veg,50,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.238
I06803,R0688,Double Ka Meetha,side,veg,100,Sweet bread pudding,side|veg|Biryani,0.378
I06804,R0688,Salan,side,veg,75,Spicy curry accompaniment,side|veg|Biryani,0.151
I06805,R0688,Khubani Ka Meetha,dessert,veg,112,Apricot dessert,dessert|veg|Biryani,0.177
I06806,R0688,Gulab Jamun,dessert,veg,75,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.262
I06807,R0688,Soft Drink,beverage,veg,62,Refreshing carbonated beverage,beverage|veg|Biryani,0.194
I06808,R0688,Lassi,beverage,veg,87,Thick yogurt drink,beverage|veg|Biryani,0.184
I06809,R0689,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06810,R0689,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06811,R0689,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06812,R0689,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.371
I06813,R0689,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.397
I06814,R0689,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.334
I06815,R0689,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.254
I06816,R0689,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.221
I06817,R0689,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.169
I06818,R0690,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I06819,R0690,Frankie,main,veg,150,Stuffed roll,main|veg|Fast Food|popular,0.0
I06820,R0690,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I06821,R0690,Fries,side,veg,100,Crispy fries,side|veg|Fast Food,0.114
I06822,R0690,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Fast Food,0.189
I06823,R0690,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Fast Food,0.252
I06824,R0690,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Fast Food,0.399
I06825,R0690,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Fast Food,0.212
I06826,R0690,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Fast Food,0.23
I06827,R0691,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06828,R0691,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06829,R0691,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06830,R0691,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.325
I06831,R0691,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.301
I06832,R0691,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.384
I06833,R0691,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.342
I06834,R0691,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.23
I06835,R0691,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.24
I06836,R0692,Manchurian,main,veg,250,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I06837,R0692,Chilli Chicken,main,non-veg,325,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I06838,R0692,Hakka Noodles,main,veg,212,Stir-fried noodles,main|veg|Chinese|popular,0.0
I06839,R0692,Spring Roll,side,veg,112,Crispy vegetable rolls,side|veg|Chinese,0.329
I06840,R0692,Momos,side,veg,150,Steamed dumplings,side|veg|Chinese,0.23
I06841,R0692,Chilli Potato,side,veg,137,Spicy potato fingers,side|veg|Chinese,0.16
I06842,R0692,Date Pancake,dessert,veg,125,Sweet pancake with dates,dessert|veg|Chinese,0.307
I06843,R0692,Honey Noodles,dessert,veg,100,Crispy noodles with honey,dessert|veg|Chinese,0.255
I06844,R0692,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Chinese,0.373
I06845,R0692,Green Tea,beverage,veg,50,Hot green tea,beverage|veg|Chinese,0.329
I06846,R0693,Pasta Arrabbiata,main,veg,228,Spicy tomato pasta,main|veg|Continental|popular,0.0
I06847,R0693,Fish and Chips,main,non-veg,332,Classic fish and chips,main|non-veg|Continental|popular,0.0
I06848,R0693,Grilled Chicken,main,non-veg,304,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I06849,R0693,Veg Steak,main,veg,266,Grilled vegetable steak,main|veg|Continental|popular,0.0
I06850,R0693,Garlic Bread,side,veg,85,Garlic bread,side|veg|Continental,0.101
I06851,R0693,Mashed Potatoes,side,veg,95,Creamy mashed potatoes,side|veg|Continental,0.369
I06852,R0693,Caesar Salad,side,veg,133,Classic Caesar salad,side|veg|Continental,0.257
I06853,R0693,Tiramisu,dessert,veg,171,Classic Italian dessert,dessert|veg|Continental,0.27
I06854,R0693,Panna Cotta,dessert,veg,152,Italian custard,dessert|veg|Continental,0.296
I06855,R0693,Lemonade,beverage,veg,66,Fresh lemonade,beverage|veg|Continental,0.247
I06856,R0693,Iced Tea,beverage,veg,76,Refreshing iced tea,beverage|veg|Continental,0.177
I06857,R0694,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06858,R0694,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06859,R0694,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06860,R0694,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.161
I06861,R0694,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.17
I06862,R0694,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.366
I06863,R0694,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.148
I06864,R0694,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.267
I06865,R0694,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.209
I06866,R0695,Pav Bhaji,main,veg,114,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I06867,R0695,Chole Bhature,main,veg,123,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I06868,R0695,Pani Puri,main,veg,57,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I06869,R0695,Samosa,main,veg,28,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I06870,R0695,Extra Pav,side,veg,14,Extra bread,side|veg|Street Food,0.38
I06871,R0695,Papad,side,veg,19,Crispy papad,side|veg|Street Food,0.127
I06872,R0695,Rabri,dessert,veg,76,Thickened sweet milk,dessert|veg|Street Food,0.119
I06873,R0695,Jalebi,dessert,veg,47,Sweet fried spirals,dessert|veg|Street Food,0.115
I06874,R0695,Masala Chai,beverage,veg,28,Spiced tea,beverage|veg|Street Food,0.251
I06875,R0695,Lassi,beverage,veg,57,Yogurt drink,beverage|veg|Street Food,0.122
I06876,R0696,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I06877,R0696,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I06878,R0696,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I06879,R0696,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.146
I06880,R0696,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.248
I06881,R0696,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.148
I06882,R0696,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.374
I06883,R0696,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.101
I06884,R0696,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.308
I06885,R0697,Ice Cream Sundae,main,veg,142,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06886,R0697,Pancake,main,veg,152,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06887,R0697,Waffle,main,veg,171,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06888,R0697,Syrup Shot,side,veg,28,Extra syrup,side|veg|Desserts,0.152
I06889,R0697,Extra Toppings,side,veg,38,Additional toppings,side|veg|Desserts,0.253
I06890,R0697,Chocolate Cake,dessert,veg,114,Rich chocolate cake,dessert|veg|Desserts,0.283
I06891,R0697,Cheesecake,dessert,veg,171,Creamy cheesecake,dessert|veg|Desserts,0.166
I06892,R0697,Milkshake,beverage,veg,123,Thick milkshake,beverage|veg|Desserts,0.383
I06893,R0697,Hot Chocolate,beverage,veg,95,Rich hot chocolate,beverage|veg|Desserts,0.399
I06894,R0698,Smoothie,main,veg,165,Fruit smoothie,main|veg|Beverages|popular,0.0
I06895,R0698,Cold Coffee,main,veg,143,Iced coffee,main|veg|Beverages|popular,0.0
I06896,R0698,Mojito,main,veg,121,Refreshing mint drink,main|veg|Beverages|popular,0.0
I06897,R0698,Whipped Cream,side,veg,27,Extra whipped cream,side|veg|Beverages,0.182
I06898,R0698,Extra Shot,side,veg,33,Extra coffee shot,side|veg|Beverages,0.272
I06899,R0698,Cookie,dessert,veg,55,Fresh baked cookie,dessert|veg|Beverages,0.174
I06900,R0698,Muffin,dessert,veg,66,Fresh muffin,dessert|veg|Beverages,0.332
I06901,R0698,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Beverages,0.384
I06902,R0698,Water Bottle,beverage,veg,22,Mineral water,beverage|veg|Beverages,0.333
I06903,R0699,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I06904,R0699,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I06905,R0699,Frankie,main,veg,150,Stuffed roll,main|veg|Fast Food|popular,0.0
I06906,R0699,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Fast Food,0.13
I06907,R0699,Fries,side,veg,100,Crispy fries,side|veg|Fast Food,0.304
I06908,R0699,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Fast Food,0.34
I06909,R0699,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Fast Food,0.302
I06910,R0699,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Fast Food,0.398
I06911,R0699,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Fast Food,0.345
I06912,R0700,Samosa,main,veg,37,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I06913,R0700,Pav Bhaji,main,veg,150,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I06914,R0700,Pani Puri,main,veg,75,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I06915,R0700,Extra Pav,side,veg,18,Extra bread,side|veg|Street Food,0.216
I06916,R0700,Papad,side,veg,25,Crispy papad,side|veg|Street Food,0.111
I06917,R0700,Jalebi,dessert,veg,62,Sweet fried spirals,dessert|veg|Street Food,0.311
I06918,R0700,Rabri,dessert,veg,100,Thickened sweet milk,dessert|veg|Street Food,0.123
I06919,R0700,Masala Chai,beverage,veg,37,Spiced tea,beverage|veg|Street Food,0.177
I06920,R0700,Lassi,beverage,veg,75,Yogurt drink,beverage|veg|Street Food,0.231
I06921,R0701,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I06922,R0701,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I06923,R0701,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I06924,R0701,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I06925,R0701,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.251
I06926,R0701,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.221
I06927,R0701,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.164
I06928,R0701,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.235
I06929,R0701,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.244
I06930,R0701,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.166
I06931,R0701,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.238
I06932,R0701,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.222
I06933,R0702,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I06934,R0702,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I06935,R0702,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I06936,R0702,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.312
I06937,R0702,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.222
I06938,R0702,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.208
I06939,R0702,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.242
I06940,R0702,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.278
I06941,R0702,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.175
I06942,R0703,Hakka Noodles,main,veg,212,Stir-fried noodles,main|veg|Chinese|popular,0.0
I06943,R0703,Chilli Chicken,main,non-veg,325,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I06944,R0703,Manchurian,main,veg,250,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I06945,R0703,Chilli Potato,side,veg,137,Spicy potato fingers,side|veg|Chinese,0.243
I06946,R0703,Spring Roll,side,veg,112,Crispy vegetable rolls,side|veg|Chinese,0.35
I06947,R0703,Momos,side,veg,150,Steamed dumplings,side|veg|Chinese,0.211
I06948,R0703,Honey Noodles,dessert,veg,100,Crispy noodles with honey,dessert|veg|Chinese,0.206
I06949,R0703,Date Pancake,dessert,veg,125,Sweet pancake with dates,dessert|veg|Chinese,0.203
I06950,R0703,Green Tea,beverage,veg,50,Hot green tea,beverage|veg|Chinese,0.314
I06951,R0703,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Chinese,0.367
I06952,R0704,Chole Bhature,main,veg,162,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I06953,R0704,Samosa,main,veg,37,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I06954,R0704,Pani Puri,main,veg,75,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I06955,R0704,Papad,side,veg,25,Crispy papad,side|veg|Street Food,0.252
I06956,R0704,Extra Pav,side,veg,18,Extra bread,side|veg|Street Food,0.224
I06957,R0704,Jalebi,dessert,veg,62,Sweet fried spirals,dessert|veg|Street Food,0.187
I06958,R0704,Rabri,dessert,veg,100,Thickened sweet milk,dessert|veg|Street Food,0.262
I06959,R0704,Masala Chai,beverage,veg,37,Spiced tea,beverage|veg|Street Food,0.328
I06960,R0704,Lassi,beverage,veg,75,Yogurt drink,beverage|veg|Street Food,0.366
I06961,R0705,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I06962,R0705,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I06963,R0705,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I06964,R0705,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.18
I06965,R0705,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.101
I06966,R0705,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.249
I06967,R0705,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.119
I06968,R0705,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.344
I06969,R0705,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.152
I06970,R0706,Chole Bhature,main,veg,162,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I06971,R0706,Samosa,main,veg,37,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I06972,R0706,Pani Puri,main,veg,75,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I06973,R0706,Papad,side,veg,25,Crispy papad,side|veg|Street Food,0.317
I06974,R0706,Extra Pav,side,veg,18,Extra bread,side|veg|Street Food,0.389
I06975,R0706,Rabri,dessert,veg,100,Thickened sweet milk,dessert|veg|Street Food,0.162
I06976,R0706,Jalebi,dessert,veg,62,Sweet fried spirals,dessert|veg|Street Food,0.149
I06977,R0706,Lassi,beverage,veg,75,Yogurt drink,beverage|veg|Street Food,0.167
I06978,R0706,Masala Chai,beverage,veg,37,Spiced tea,beverage|veg|Street Food,0.338
I06979,R0707,Grilled Chicken,main,non-veg,448,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I06980,R0707,Pasta Arrabbiata,main,veg,336,Spicy tomato pasta,main|veg|Continental|popular,0.0
I06981,R0707,Mashed Potatoes,side,veg,140,Creamy mashed potatoes,side|veg|Continental,0.177
I06982,R0707,Garlic Bread,side,veg,125,Garlic bread,side|veg|Continental,0.288
I06983,R0707,Panna Cotta,dessert,veg,224,Italian custard,dessert|veg|Continental,0.254
I06984,R0707,Tiramisu,dessert,veg,251,Classic Italian dessert,dessert|veg|Continental,0.213
I06985,R0707,Lemonade,beverage,veg,98,Fresh lemonade,beverage|veg|Continental,0.105
I06986,R0707,Iced Tea,beverage,veg,112,Refreshing iced tea,beverage|veg|Continental,0.224
I06987,R0708,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I06988,R0708,Sandwich,main,veg,110,Grilled sandwich,main|veg|Fast Food|popular,0.0
I06989,R0708,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I06990,R0708,Frankie,main,veg,132,Stuffed roll,main|veg|Fast Food|popular,0.0
I06991,R0708,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Fast Food,0.287
I06992,R0708,Fries,side,veg,88,Crispy fries,side|veg|Fast Food,0.162
I06993,R0708,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Fast Food,0.138
I06994,R0708,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Fast Food,0.191
I06995,R0708,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Fast Food,0.338
I06996,R0708,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Fast Food,0.276
I06997,R0709,Pasta Arrabbiata,main,veg,300,Spicy tomato pasta,main|veg|Continental|popular,0.0
I06998,R0709,Veg Steak,main,veg,350,Grilled vegetable steak,main|veg|Continental|popular,0.0
I06999,R0709,Grilled Chicken,main,non-veg,400,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I07000,R0709,Mashed Potatoes,side,veg,125,Creamy mashed potatoes,side|veg|Continental,0.234
I07001,R0709,Garlic Bread,side,veg,112,Garlic bread,side|veg|Continental,0.209
I07002,R0709,Caesar Salad,side,veg,175,Classic Caesar salad,side|veg|Continental,0.242
I07003,R0709,Panna Cotta,dessert,veg,200,Italian custard,dessert|veg|Continental,0.29
I07004,R0709,Tiramisu,dessert,veg,225,Classic Italian dessert,dessert|veg|Continental,0.267
I07005,R0709,Iced Tea,beverage,veg,100,Refreshing iced tea,beverage|veg|Continental,0.301
I07006,R0709,Lemonade,beverage,veg,87,Fresh lemonade,beverage|veg|Continental,0.326
I07007,R0710,Manchurian,main,veg,220,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I07008,R0710,Hakka Noodles,main,veg,187,Stir-fried noodles,main|veg|Chinese|popular,0.0
I07009,R0710,Fried Rice,main,veg,198,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I07010,R0710,Chilli Chicken,main,non-veg,286,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I07011,R0710,Momos,side,veg,132,Steamed dumplings,side|veg|Chinese,0.257
I07012,R0710,Chilli Potato,side,veg,121,Spicy potato fingers,side|veg|Chinese,0.288
I07013,R0710,Spring Roll,side,veg,99,Crispy vegetable rolls,side|veg|Chinese,0.387
I07014,R0710,Date Pancake,dessert,veg,110,Sweet pancake with dates,dessert|veg|Chinese,0.115
I07015,R0710,Honey Noodles,dessert,veg,88,Crispy noodles with honey,dessert|veg|Chinese,0.221
I07016,R0710,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Chinese,0.378
I07017,R0710,Green Tea,beverage,veg,44,Hot green tea,beverage|veg|Chinese,0.348
I07018,R0711,Rogan Josh,main,non-veg,418,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0
I07019,R0711,Dal Makhani,main,veg,242,Creamy black lentils,main|veg|North Indian|popular,0.0
I07020,R0711,Butter Chicken,main,non-veg,352,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0
I07021,R0711,Paneer Tikka,main,veg,308,Grilled cottage cheese,main|veg|North Indian|popular,0.0
I07022,R0711,Garlic Naan,side,veg,66,Garlic flavored naan,side|veg|North Indian,0.222
I07023,R0711,Butter Naan,side,veg,55,Buttery flatbread,side|veg|North Indian,0.341
I07024,R0711,Tandoori Roti,side,veg,27,Whole wheat flatbread,side|veg|North Indian,0.149
I07025,R0711,Jeera Rice,side,veg,132,Cumin flavored rice,side|veg|North Indian,0.188
I07026,R0711,Rasmalai,dessert,veg,88,Soft cheese patties in milk,dessert|veg|North Indian,0.28
I07027,R0711,Gulab Jamun,dessert,veg,66,Sweet milk dumplings,dessert|veg|North Indian,0.311
I07028,R0711,Lassi,beverage,veg,77,Sweet yogurt drink,beverage|veg|North Indian,0.188
I07029,R0711,Buttermilk,beverage,veg,44,Spiced yogurt drink,beverage|veg|North Indian,0.169
I07030,R0712,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I07031,R0712,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I07032,R0712,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I07033,R0712,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I07034,R0712,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.179
I07035,R0712,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.336
I07036,R0712,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.215
I07037,R0712,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.332
I07038,R0712,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.154
I07039,R0712,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.158
I07040,R0712,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.361
I07041,R0713,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I07042,R0713,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I07043,R0713,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I07044,R0713,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.213
I07045,R0713,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.115
I07046,R0713,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.327
I07047,R0713,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.255
I07048,R0713,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.132
I07049,R0713,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.292
I07050,R0714,Cold Coffee,main,veg,143,Iced coffee,main|veg|Beverages|popular,0.0
I07051,R0714,Mojito,main,veg,121,Refreshing mint drink,main|veg|Beverages|popular,0.0
I07052,R0714,Smoothie,main,veg,165,Fruit smoothie,main|veg|Beverages|popular,0.0
I07053,R0714,Whipped Cream,side,veg,27,Extra whipped cream,side|veg|Beverages,0.178
I07054,R0714,Extra Shot,side,veg,33,Extra coffee shot,side|veg|Beverages,0.132
I07055,R0714,Muffin,dessert,veg,66,Fresh muffin,dessert|veg|Beverages,0.372
I07056,R0714,Cookie,dessert,veg,55,Fresh baked cookie,dessert|veg|Beverages,0.364
I07057,R0714,Water Bottle,beverage,veg,22,Mineral water,beverage|veg|Beverages,0.36
I07058,R0714,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Beverages,0.147
I07059,R0715,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I07060,R0715,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I07061,R0715,Frankie,main,veg,150,Stuffed roll,main|veg|Italian|popular,0.0
I07062,R0715,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Italian,0.383
I07063,R0715,Fries,side,veg,100,Crispy fries,side|veg|Italian,0.121
I07064,R0715,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Italian,0.337
I07065,R0715,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Italian,0.182
