item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate,text_emb_0,text_emb_1,text_emb_2,text_emb_3,text_emb_4,text_emb_5,text_emb_6,text_emb_7,text_emb_8,text_emb_9,text_emb_10,text_emb_11,text_emb_12,text_emb_13,text_emb_14,text_emb_15,text_emb_16,text_emb_17,text_emb_18,text_emb_19,text_emb_20,text_emb_21,text_emb_22,text_emb_23,text_emb_24,text_emb_25,text_emb_26,text_emb_27,text_emb_28,text_emb_29,text_emb_30,text_emb_31,text_emb_32,text_emb_33,text_emb_34,text_emb_35,text_emb_36,text_emb_37,text_emb_38,text_emb_39,text_emb_40,text_emb_41,text_emb_42,text_emb_43,text_emb_44,text_emb_45,text_emb_46,text_emb_47,text_emb_48,text_emb_49
I06159,R0623,Rasmalai,dessert,veg,76,Soft cheese patties in milk,dessert|veg|North Indian,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385787614327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741671997068136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06160,R0623,Gulab Jamun,dessert,veg,57,Sweet milk dumplings,dessert|veg|North Indian,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475292597818878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720034470140298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035056249242789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06161,R0623,Lassi,beverage,veg,66,Sweet yogurt drink,beverage|veg|North Indian,0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228601770697955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926165980113732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46561542124731653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031869611850168
I06162,R0623,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|North Indian,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770145959811496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710103292405096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676285874350264
I06163,R0624,Butter Chicken,main,non-veg,400,Creamy tomato-based chicken curry,main|non-veg|North Indian|popular,0.0,0.0,0.0,0.0,0.0,0.7174887433178448,0.0,0.0,0.0,0.0,0.0,0.406830633739597,0.0,0.3560362667521678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4392458484953463,0.0,0.0,0.0,0.0,0.0,0.0
I06164,R0624,Dal Makhani,main,veg,275,Creamy black lentils,main|veg|North Indian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06165,R0624,Rogan Josh,main,non-veg,475,Kashmiri lamb curry,main|non-veg|North Indian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06166,R0624,Garlic Naan,side,veg,75,Garlic flavored naan,side|veg|North Indian,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06167,R0624,Butter Naan,side,veg,62,Buttery flatbread,side|veg|North Indian,0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06168,R0624,Jeera Rice,side,veg,150,Cumin flavored rice,side|veg|North Indian,0.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06169,R0624,Gulab Jamun,dessert,veg,75,Sweet milk dumplings,dessert|veg|North Indian,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6475292597818878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5720034470140298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035056249242789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06170,R0624,Rasmalai,dessert,veg,100,Soft cheese patties in milk,dessert|veg|North Indian,0.246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7385787614327083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741671997068136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06171,R0624,Lassi,beverage,veg,87,Sweet yogurt drink,beverage|veg|North Indian,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228601770697955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5926165980113732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46561542124731653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031869611850168
I06172,R0624,Buttermilk,beverage,veg,50,Spiced yogurt drink,beverage|veg|North Indian,0.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770145959811496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710103292405096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676285874350264
I06173,R0625,Sandwich,main,veg,125,Grilled sandwich,main|veg|Fast Food|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38178244371702985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924252219726549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06174,R0625,Veg Wrap,main,veg,162,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535063235712235,0.0,0.0,0.0,0.0,0.0,0.3903507420447208,0.33790418041224707,0.0,0.7800514997358962,0.0
I06175,R0625,Chicken Wrap,main,non-veg,225,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0,0.0,0.0,0.0,0.0,0.6221564712618023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32315818923549755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7130849248140761,0.0
I06176,R0625,Fries,side,veg,100,Crispy fries,side|veg|Fast Food,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31169636259528916,0.0,0.0,0.0,0.0,0.0,0.0,0.9501817602674059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06177,R0625,Onion Rings,side,veg,112,Crispy onion rings,side|veg|Fast Food,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22595917708817304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888187171853113,0.0,0.0,0.0,0.0,0.6888187171853113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06178,R0625,Brownie,dessert,veg,125,Chocolate brownie,dessert|veg|Fast Food,0.263,0.0,0.0,0.0,0.9220375110023006,0.0,0.387100540305335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06179,R0625,Ice Cream,dessert,veg,75,Vanilla ice cream,dessert|veg|Fast Food,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824237646556646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309567739840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06180,R0625,Cold Coffee,beverage,veg,150,Iced coffee,beverage|veg|Fast Food,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890102852545092,0.44802042112126267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4204051284427019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06181,R0625,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Fast Food,0.35,0.5478680515158385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407646459934056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022796011408353,0.0,0.0,0.0,0.0,0.5032716237265417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06182,R0626,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0,0.0,0.0,0.0,0.0,0.6221564712618023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32315818923549755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7130849248140761,0.0
I06183,R0626,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38178244371702985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.924252219726549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06184,R0626,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535063235712235,0.0,0.0,0.0,0.0,0.0,0.3903507420447208,0.33790418041224707,0.0,0.7800514997358962,0.0
I06185,R0626,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06186,R0626,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22595917708817304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888187171853113,0.0,0.0,0.0,0.0,0.6888187171853113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06187,R0626,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31169636259528916,0.0,0.0,0.0,0.0,0.0,0.0,0.9501817602674059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06188,R0626,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6824237646556646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7309567739840642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06189,R0626,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.137,0.0,0.0,0.0,0.9220375110023006,0.0,0.387100540305335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06190,R0626,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.23,0.5478680515158385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4407646459934056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022796011408353,0.0,0.0,0.0,0.0,0.5032716237265417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06191,R0626,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890102852545092,0.44802042112126267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4204051284427019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06192,R0627,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444384185367437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388008157013257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06193,R0627,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7076733665125218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7065397415070394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06194,R0627,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0,0.0,0.0,0.0,0.0,0.8808642877254896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47336889062322807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06195,R0627,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62202836572125,0.0,0.0,0.0,0.0,0.0,0.7829947076693118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06196,R0627,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.9193771409625394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39337726507202603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06197,R0627,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7069172573354581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072962542536994,0.0,0.0,0.0
I06198,R0627,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.356,0.0,0.0,0.0,0.0,0.0,0.0,0.7260845449164002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6876054345578895,0.0,0.0,0.0,0.0,0.0,0.0
I06199,R0627,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06200,R0627,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7506207097597729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660733342642654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06201,R0627,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06202,R0627,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770145959811496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6710103292405096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676285874350264
I06203,R0628,Egg Biryani,main,non-veg,242,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0,0.0,0.7494333178726057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6620798305812207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06204,R0628,Veg Biryani,main,veg,220,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0,0.0,0.5948086533629912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52547812200919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6083382358311863,0.0,0.0,0.0,0.0
I06205,R0628,Chicken Biryani,main,non-veg,308,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0,0.0,0.44900475603873624,0.0,0.0,0.8006549842533669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39666903741637777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06206,R0628,Mutton Biryani,main,non-veg,385,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0,0.0,0.7494333178726057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6620798305812207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06207,R0628,Salan,side,veg,66,Spicy curry accompaniment,side|veg|Biryani,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6784070428640542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7346862488113205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06208,R0628,Double Ka Meetha,side,veg,88,Sweet bread pudding,side|veg|Biryani,0.145,0.0,0.0,0.7502014856052192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66120929439605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I06209,R0628,Raita,side,veg,44,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
I06210,R0628,Gulab Jamun,dessert,veg,66,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313527789904946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46937743209538335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4284429576440648,0.0,0.0,0.0,0.0,0.5601657634520592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
