cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price
CE0080171,S008642,I00128,csao_reject,I00122|I00123|I00125,218,3,0,dessert,47.0
CE0080172,S008642,I00130,csao_reject,I00122|I00123|I00125,218,3,0,beverage,38.0
CE0080173,S008642,I00124,csao_reject,I00122|I00123|I00125,218,3,0,side,38.0
CE0080174,S008642,I00129,csao_accept,I00122|I00123|I00125,218,3,1,beverage,33.0
CE0080175,S008642,I00129,add,I00122|I00123|I00125|I00129,251,4,-1,,
CE0080176,S008642,I00126,csao_accept,I00122|I00123|I00125|I00129,251,4,1,side,28.0
CE0080177,S008642,I00126,add,I00122|I00123|I00125|I00129|I00126,279,5,-1,,
CE0080178,S008642,I00127,csao_reject,I00122|I00123|I00125|I00129|I00126,279,5,0,dessert,57.0
CE0080179,S008643,I01664,add,I01664,162,1,-1,,
CE0080180,S008643,I01666,csao_reject,I01664,162,1,0,side,31.0
CE0080181,S008643,I01667,csao_accept,I01664,162,1,1,dessert,62.0
CE0080182,S008643,I01667,add,I01664|I01667,224,2,-1,,
CE0080183,S008643,I01670,csao_accept,I01664|I01667,224,2,1,beverage,25.0
CE0080184,S008643,I01670,add,I01664|I01667|I01670,249,3,-1,,
CE0080185,S008643,I01668,csao_reject,I01664|I01667|I01670,249,3,0,dessert,75.0
CE0080186,S008643,I01669,csao_reject,I01664|I01667|I01670,249,3,0,beverage,62.0
CE0080187,S008644,I02674,add,I02674,448,1,-1,,
CE0080188,S008644,I02680,csao_reject,I02674,448,1,0,beverage,112.0
CE0080189,S008644,I02678,csao_accept,I02674,448,1,1,dessert,224.0
CE0080190,S008644,I02678,add,I02674|I02678,672,2,-1,,
CE0080191,S008644,I02679,csao_reject,I02674|I02678,672,2,0,beverage,98.0
CE0080192,S008644,I02675,csao_accept,I02674|I02678,672,2,1,side,140.0
CE0080193,S008644,I02675,add,I02674|I02678|I02675,812,3,-1,,
CE0080194,S008644,I02676,csao_accept,I02674|I02678|I02675,812,3,1,side,125.0
CE0080195,S008644,I02676,add,I02674|I02678|I02675|I02676,937,4,-1,,
CE0080196,S008644,I02677,csao_accept,I02674|I02678|I02675|I02676,937,4,1,dessert,251.0
CE0080197,S008644,I02677,add,I02674|I02678|I02675|I02676|I02677,1188,5,-1,,
CE0080198,S008645,I04165,add,I04165,165,1,-1,,
CE0080199,S008645,I04166,add,I04165|I04166,286,2,-1,,
CE0080200,S008645,I04173,csao_reject,I04165|I04166,286,2,0,beverage,22.0
CE0080201,S008645,I04168,csao_reject,I04165|I04166,286,2,0,side,27.0
CE0080202,S008645,I04171,csao_reject,I04165|I04166,286,2,0,dessert,55.0
CE0080203,S008645,I04169,csao_reject,I04165|I04166,286,2,0,side,33.0
CE0080204,S008645,I04172,csao_reject,I04165|I04166,286,2,0,beverage,55.0
CE0080205,S008646,I07417,add,I07417,190,1,-1,,
CE0080206,S008646,I07422,csao_reject,I07417,190,1,0,dessert,57.0
CE0080207,S008646,I07421,csao_reject,I07417,190,1,0,side,76.0
CE0080208,S008646,I07424,csao_accept,I07417,190,1,1,beverage,47.0
CE0080209,S008646,I07424,add,I07417|I07424,237,2,-1,,
CE0080210,S008646,I07423,csao_reject,I07417|I07424,237,2,0,dessert,85.0
CE0080211,S008646,I07419,csao_accept,I07417|I07424,237,2,1,side,38.0
CE0080212,S008646,I07419,add,I07417|I07424|I07419,275,3,-1,,
CE0080213,S008646,I07420,csao_reject,I07417|I07424|I07419,275,3,0,side,57.0
CE0080214,S008646,I07425,csao_reject,I07417|I07424|I07419,275,3,0,beverage,66.0
CE0080215,S008647,I01602,add,I01602,132,1,-1,,
CE0080216,S008647,I01603,add,I01602|I01603,165,2,-1,,
CE0080217,S008647,I01606,csao_reject,I01602|I01603,165,2,0,side,16.0
CE0080218,S008647,I01609,csao_reject,I01602|I01603,165,2,0,dessert,55.0
CE0080219,S008647,I01611,csao_accept,I01602|I01603,165,2,1,beverage,66.0
CE0080220,S008647,I01611,add,I01602|I01603|I01611,231,3,-1,,
CE0080221,S008647,I01607,csao_accept,I01602|I01603|I01611,231,3,1,side,22.0
CE0080222,S008647,I01607,add,I01602|I01603|I01611|I01607,253,4,-1,,
CE0080223,S008647,I01610,csao_reject,I01602|I01603|I01611|I01607,253,4,0,beverage,33.0
CE0080224,S008648,I00103,add,I00103,162,1,-1,,
CE0080225,S008648,I00106,csao_reject,I00103,162,1,0,dessert,100.0
CE0080226,S008648,I00108,csao_accept,I00103,162,1,1,beverage,75.0
CE0080227,S008648,I00108,add,I00103|I00108,237,2,-1,,
CE0080228,S008648,I00109,csao_reject,I00103|I00108,237,2,0,beverage,37.0
CE0080229,S008648,I00107,csao_reject,I00103|I00108,237,2,0,dessert,62.0
CE0080230,S008648,I00104,csao_accept,I00103|I00108,237,2,1,side,25.0
CE0080231,S008648,I00104,add,I00103|I00108|I00104,262,3,-1,,
CE0080232,S008649,I01699,add,I01699,162,1,-1,,
CE0080233,S008649,I01701,add,I01699|I01701,349,2,-1,,
CE0080234,S008649,I01702,csao_accept,I01699|I01701,349,2,1,side,37.0
CE0080235,S008649,I01702,add,I01699|I01701|I01702,386,3,-1,,
CE0080236,S008649,I01707,csao_reject,I01699|I01701|I01702,386,3,0,beverage,62.0
CE0080237,S008649,I01704,csao_reject,I01699|I01701|I01702,386,3,0,dessert,75.0
CE0080238,S008649,I01706,csao_reject,I01699|I01701|I01702,386,3,0,beverage,25.0
CE0080239,S008650,I07838,add,I07838,225,1,-1,,
CE0080240,S008650,I07840,add,I07838|I07840,437,2,-1,,
CE0080241,S008650,I07847,csao_reject,I07838|I07840,437,2,0,beverage,50.0
CE0080242,S008650,I07844,csao_accept,I07838|I07840,437,2,1,dessert,125.0
CE0080243,S008650,I07844,add,I07838|I07840|I07844,562,3,-1,,
CE0080244,S008650,I07841,csao_reject,I07838|I07840|I07844,562,3,0,side,150.0
CE0080245,S008650,I07846,csao_reject,I07838|I07840|I07844,562,3,0,beverage,62.0
CE0080246,S008650,I07842,csao_accept,I07838|I07840|I07844,562,3,1,side,112.0
CE0080247,S008650,I07842,add,I07838|I07840|I07844|I07842,674,4,-1,,
CE0080248,S008651,I01187,add,I01187,57,1,-1,,
CE0080249,S008651,I01193,csao_reject,I01187,57,1,0,beverage,28.0
CE0080250,S008651,I01194,csao_reject,I01187,57,1,0,beverage,57.0
CE0080251,S008651,I01190,csao_accept,I01187,57,1,1,side,14.0
CE0080252,S008651,I01190,add,I01187|I01190,71,2,-1,,
CE0080253,S008651,I01189,csao_reject,I01187|I01190,71,2,0,side,19.0
CE0080254,S008652,I04399,add,I04399,220,1,-1,,
CE0080255,S008652,I04404,csao_reject,I04399,220,1,0,dessert,110.0
CE0080256,S008652,I04407,csao_accept,I04399,220,1,1,beverage,55.0
CE0080257,S008652,I04407,add,I04399|I04407,275,2,-1,,
CE0080258,S008652,I04405,csao_reject,I04399|I04407,275,2,0,dessert,88.0
CE0080259,S008652,I04406,csao_reject,I04399|I04407,275,2,0,beverage,44.0
CE0080260,S008652,I04402,csao_accept,I04399|I04407,275,2,1,side,132.0
CE0080261,S008652,I04402,add,I04399|I04407|I04402,407,3,-1,,
CE0080262,S008653,I01673,add,I01673,171,1,-1,,
CE0080263,S008653,I01679,csao_reject,I01673,171,1,0,beverage,114.0
CE0080264,S008653,I01678,csao_reject,I01673,171,1,0,dessert,95.0
CE0080265,S008653,I01680,csao_reject,I01673,171,1,0,beverage,47.0
CE0080266,S008653,I01675,csao_reject,I01673,171,1,0,side,76.0
CE0080267,S008654,I03925,add,I03925,110,1,-1,,
CE0080268,S008654,I03934,csao_reject,I03925,110,1,0,beverage,55.0
CE0080269,S008654,I03932,csao_reject,I03925,110,1,0,dessert,110.0
CE0080270,S008654,I03931,csao_reject,I03925,110,1,0,dessert,66.0
CE0080271,S008654,I03929,csao_accept,I03925,110,1,1,side,99.0
CE0080272,S008654,I03929,add,I03925|I03929,209,2,-1,,
CE0080273,S008655,I03533,add,I03533,352,1,-1,,
CE0080274,S008655,I03536,add,I03533|I03536,660,2,-1,,
CE0080275,S008655,I03542,csao_accept,I03533|I03536,660,2,1,dessert,88.0
CE0080276,S008655,I03542,add,I03533|I03536|I03542,748,3,-1,,
CE0080277,S008655,I03543,csao_accept,I03533|I03536|I03542,748,3,1,beverage,44.0
CE0080278,S008655,I03543,add,I03533|I03536|I03542|I03543,792,4,-1,,
CE0080279,S008655,I03537,csao_accept,I03533|I03536|I03542|I03543,792,4,1,side,55.0
CE0080280,S008655,I03537,add,I03533|I03536|I03542|I03543|I03537,847,5,-1,,
CE0080281,S008655,I03541,csao_reject,I03533|I03536|I03542|I03543|I03537,847,5,0,dessert,66.0
CE0080282,S008655,I03540,csao_accept,I03533|I03536|I03542|I03543|I03537,847,5,1,side,27.0
CE0080283,S008655,I03540,add,I03533|I03536|I03542|I03543|I03537|I03540,874,6,-1,,
CE0080284,S008655,I03539,csao_accept,I03533|I03536|I03542|I03543|I03537|I03540,874,6,1,side,66.0
CE0080285,S008655,I03539,add,I03533|I03536|I03542|I03543|I03537|I03540|I03539,940,7,-1,,
CE0080286,S008655,I03544,csao_reject,I03533|I03536|I03542|I03543|I03537|I03540|I03539,940,7,0,beverage,77.0
CE0080287,S008656,I07291,add,I07291,209,1,-1,,
CE0080288,S008656,I07290,add,I07291|I07290,475,2,-1,,
CE0080289,S008656,I07298,csao_reject,I07291|I07290,475,2,0,dessert,57.0
CE0080290,S008656,I07295,csao_reject,I07291|I07290,475,2,0,side,47.0
CE0080291,S008656,I07297,csao_reject,I07291|I07290,475,2,0,side,23.0
CE0080292,S008656,I07296,csao_reject,I07291|I07290,475,2,0,side,57.0
CE0080293,S008656,I07294,csao_reject,I07291|I07290,475,2,0,side,114.0
CE0080294,S008656,I07299,csao_reject,I07291|I07290,475,2,0,dessert,76.0
CE0080295,S008656,I07301,csao_reject,I07291|I07290,475,2,0,beverage,38.0
CE0080296,S008657,I07838,add,I07838,225,1,-1,,
CE0080297,S008657,I07845,csao_accept,I07838,225,1,1,dessert,100.0
CE0080298,S008657,I07845,add,I07838|I07845,325,2,-1,,
CE0080299,S008657,I07847,csao_reject,I07838|I07845,325,2,0,beverage,50.0
CE0080300,S008657,I07846,csao_reject,I07838|I07845,325,2,0,beverage,62.0
CE0080301,S008657,I07841,csao_reject,I07838|I07845,325,2,0,side,150.0
CE0080302,S008657,I07842,csao_accept,I07838|I07845,325,2,1,side,112.0
CE0080303,S008657,I07842,add,I07838|I07845|I07842,437,3,-1,,
CE0080304,S008657,I07843,csao_reject,I07838|I07845|I07842,437,3,0,side,137.0
CE0080305,S008658,I04418,add,I04418,168,1,-1,,
CE0080306,S008658,I04422,csao_accept,I04418,168,1,1,dessert,112.0
CE0080307,S008658,I04422,add,I04418|I04422,280,2,-1,,
CE0080308,S008658,I04420,csao_reject,I04418|I04422,280,2,0,side,28.0
CE0080309,S008658,I04423,csao_accept,I04418|I04422,280,2,1,beverage,84.0
CE0080310,S008658,I04423,add,I04418|I04422|I04423,364,3,-1,,
CE0080311,S008658,I04421,csao_accept,I04418|I04422|I04423,364,3,1,dessert,70.0
CE0080312,S008658,I04421,add,I04418|I04422|I04423|I04421,434,4,-1,,
CE0080313,S008658,I04424,csao_accept,I04418|I04422|I04423|I04421,434,4,1,beverage,42.0
CE0080314,S008658,I04424,add,I04418|I04422|I04423|I04421|I04424,476,5,-1,,
CE0080315,S008658,I04419,csao_accept,I04418|I04422|I04423|I04421|I04424,476,5,1,side,21.0
CE0080316,S008658,I04419,add,I04418|I04422|I04423|I04421|I04424|I04419,497,6,-1,,
CE0080317,S008659,I05624,add,I05624,210,1,-1,,
CE0080318,S008659,I05623,add,I05624|I05623,434,2,-1,,
CE0080319,S008659,I05630,csao_accept,I05624|I05623,434,2,1,beverage,140.0
CE0080320,S008659,I05630,add,I05624|I05623|I05630,574,3,-1,,
CE0080321,S008659,I05628,csao_reject,I05624|I05623|I05630,574,3,0,dessert,251.0
CE0080322,S008659,I05629,csao_accept,I05624|I05623|I05630,574,3,1,beverage,182.0
CE0080323,S008659,I05629,add,I05624|I05623|I05630|I05629,756,4,-1,,
CE0080324,S008659,I05626,csao_reject,I05624|I05623|I05630|I05629,756,4,0,side,56.0
CE0080325,S008659,I05625,csao_reject,I05624|I05623|I05630|I05629,756,4,0,side,42.0
CE0080326,S008659,I05627,csao_accept,I05624|I05623|I05630|I05629,756,4,1,dessert,168.0
CE0080327,S008659,I05627,add,I05624|I05623|I05630|I05629|I05627,924,5,-1,,
CE0080328,S008660,I02210,add,I02210,125,1,-1,,
CE0080329,S008660,I02212,add,I02210|I02212,275,2,-1,,
CE0080330,S008660,I02214,csao_reject,I02210|I02212,275,2,0,side,112.0
CE0080331,S008660,I02215,csao_reject,I02210|I02212,275,2,0,dessert,75.0
CE0080332,S008660,I02216,csao_accept,I02210|I02212,275,2,1,dessert,125.0
CE0080333,S008660,I02216,add,I02210|I02212|I02216,400,3,-1,,
CE0080334,S008660,I02218,csao_reject,I02210|I02212|I02216,400,3,0,beverage,62.0
CE0080335,S008660,I02213,csao_accept,I02210|I02212|I02216,400,3,1,side,100.0
CE0080336,S008660,I02213,add,I02210|I02212|I02216|I02213,500,4,-1,,
CE0080337,S008660,I02217,csao_reject,I02210|I02212|I02216|I02213,500,4,0,beverage,150.0
CE0080338,S008661,I05917,add,I05917,247,1,-1,,
CE0080339,S008661,I05916,add,I05917|I05916,408,2,-1,,
CE0080340,S008661,I05921,csao_reject,I05917|I05916,408,2,0,side,85.0
CE0080341,S008661,I05924,csao_accept,I05917|I05916,408,2,1,dessert,95.0
CE0080342,S008661,I05924,add,I05917|I05916|I05924,503,3,-1,,
CE0080343,S008661,I05922,csao_reject,I05917|I05916|I05924,503,3,0,side,104.0
CE0080344,S008661,I05925,csao_reject,I05917|I05916|I05924,503,3,0,beverage,38.0
CE0080345,S008661,I05920,csao_reject,I05917|I05916|I05924,503,3,0,side,114.0
CE0080346,S008661,I05923,csao_reject,I05917|I05916|I05924,503,3,0,dessert,76.0
CE0080347,S008662,I01290,add,I01290,437,1,-1,,
CE0080348,S008662,I01296,csao_reject,I01290,437,1,0,dessert,112.0
CE0080349,S008662,I01297,csao_accept,I01290,437,1,1,beverage,87.0
CE0080350,S008662,I01297,add,I01290|I01297,524,2,-1,,
CE0080351,S008662,I01298,csao_reject,I01290|I01297,524,2,0,beverage,62.0
CE0080352,S008662,I01295,csao_accept,I01290|I01297,524,2,1,dessert,75.0
CE0080353,S008662,I01295,add,I01290|I01297|I01295,599,3,-1,,
CE0080354,S008663,I06125,add,I06125,304,1,-1,,
CE0080355,S008663,I06130,csao_accept,I06125,304,1,1,dessert,171.0
CE0080356,S008663,I06130,add,I06125|I06130,475,2,-1,,
CE0080357,S008663,I06127,csao_reject,I06125|I06130,475,2,0,side,85.0
CE0080358,S008663,I06132,csao_reject,I06125|I06130,475,2,0,beverage,66.0
CE0080359,S008663,I06128,csao_accept,I06125|I06130,475,2,1,side,95.0
CE0080360,S008663,I06128,add,I06125|I06130|I06128,570,3,-1,,
CE0080361,S008663,I06126,csao_reject,I06125|I06130|I06128,570,3,0,side,133.0
CE0080362,S008663,I06131,csao_reject,I06125|I06130|I06128,570,3,0,beverage,76.0
CE0080363,S008663,I06129,csao_reject,I06125|I06130|I06128,570,3,0,dessert,152.0
CE0080364,S008664,I04600,add,I04600,266,1,-1,,
CE0080365,S008664,I04602,add,I04600|I04602,475,2,-1,,
CE0080366,S008664,I04604,csao_accept,I04600|I04602,475,2,1,side,38.0
CE0080367,S008664,I04604,add,I04600|I04602|I04604,513,3,-1,,
CE0080368,S008664,I04603,csao_reject,I04600|I04602|I04604,513,3,0,side,57.0
CE0080369,S008664,I04605,csao_reject,I04600|I04602|I04604,513,3,0,side,76.0
CE0080370,S008664,I04607,csao_reject,I04600|I04602|I04604,513,3,0,dessert,85.0
CE0080371,S008664,I04609,csao_reject,I04600|I04602|I04604,513,3,0,beverage,66.0
CE0080372,S008664,I04608,csao_reject,I04600|I04602|I04604,513,3,0,beverage,47.0
CE0080373,S008665,I00393,add,I00393,308,1,-1,,
CE0080374,S008665,I00400,csao_accept,I00393,308,1,1,beverage,38.0
CE0080375,S008665,I00400,add,I00393|I00400,346,2,-1,,
CE0080376,S008665,I00395,csao_reject,I00393|I00400,346,2,0,side,33.0
CE0080377,S008665,I00394,csao_accept,I00393|I00400,346,2,1,side,44.0
CE0080378,S008665,I00394,add,I00393|I00400|I00394,390,3,-1,,
CE0080379,S008665,I00399,csao_accept,I00393|I00400|I00394,390,3,1,beverage,44.0
CE0080380,S008665,I00399,add,I00393|I00400|I00394|I00399,434,4,-1,,
CE0080381,S008665,I00397,csao_reject,I00393|I00400|I00394|I00399,434,4,0,dessert,55.0
CE0080382,S008665,I00398,csao_accept,I00393|I00400|I00394|I00399,434,4,1,dessert,66.0
CE0080383,S008665,I00398,add,I00393|I00400|I00394|I00399|I00398,500,5,-1,,
CE0080384,S008665,I00396,csao_accept,I00393|I00400|I00394|I00399|I00398,500,5,1,side,33.0
CE0080385,S008665,I00396,add,I00393|I00400|I00394|I00399|I00398|I00396,533,6,-1,,
CE0080386,S008666,I06205,add,I06205,308,1,-1,,
CE0080387,S008666,I06206,add,I06205|I06206,693,2,-1,,
CE0080388,S008666,I06210,csao_accept,I06205|I06206,693,2,1,dessert,66.0
CE0080389,S008666,I06210,add,I06205|I06206|I06210,759,3,-1,,
CE0080390,S008666,I06212,csao_reject,I06205|I06206|I06210,759,3,0,beverage,77.0
CE0080391,S008666,I06211,csao_reject,I06205|I06206|I06210,759,3,0,dessert,99.0
CE0080392,S008666,I06209,csao_reject,I06205|I06206|I06210,759,3,0,side,44.0
CE0080393,S008666,I06207,csao_reject,I06205|I06206|I06210,759,3,0,side,66.0
CE0080394,S008666,I06208,csao_reject,I06205|I06206|I06210,759,3,0,side,88.0
CE0080395,S008667,I05146,add,I05146,162,1,-1,,
CE0080396,S008667,I05145,add,I05146|I05145,299,2,-1,,
CE0080397,S008667,I05151,csao_reject,I05146|I05145,299,2,0,beverage,25.0
CE0080398,S008667,I05148,csao_reject,I05146|I05145,299,2,0,side,31.0
CE0080399,S008667,I05152,csao_reject,I05146|I05145,299,2,0,beverage,62.0
CE0080400,S008667,I05147,csao_reject,I05146|I05145,299,2,0,side,37.0
CE0080401,S008667,I05149,csao_reject,I05146|I05145,299,2,0,dessert,62.0
CE0080402,S008668,I06029,add,I06029,123,1,-1,,
CE0080403,S008668,I06030,add,I06029|I06030,294,2,-1,,
CE0080404,S008668,I06036,csao_reject,I06029|I06030,294,2,0,dessert,95.0
CE0080405,S008668,I06037,csao_accept,I06029|I06030,294,2,1,beverage,114.0
CE0080406,S008668,I06037,add,I06029|I06030|I06037,408,3,-1,,
CE0080407,S008668,I06038,csao_accept,I06029|I06030|I06037,408,3,1,beverage,47.0
CE0080408,S008668,I06038,add,I06029|I06030|I06037|I06038,455,4,-1,,
CE0080409,S008668,I06033,csao_reject,I06029|I06030|I06037|I06038,455,4,0,side,85.0
CE0080410,S008668,I06034,csao_accept,I06029|I06030|I06037|I06038,455,4,1,side,76.0
CE0080411,S008668,I06034,add,I06029|I06030|I06037|I06038|I06034,531,5,-1,,
CE0080412,S008668,I06035,csao_accept,I06029|I06030|I06037|I06038|I06034,531,5,1,dessert,57.0
CE0080413,S008668,I06035,add,I06029|I06030|I06037|I06038|I06034|I06035,588,6,-1,,
CE0080414,S008669,I06040,add,I06040,125,1,-1,,
CE0080415,S008669,I06041,add,I06040|I06041,275,2,-1,,
CE0080416,S008669,I06046,csao_reject,I06040|I06041,275,2,0,beverage,62.0
CE0080417,S008669,I06047,csao_reject,I06040|I06041,275,2,0,beverage,150.0
CE0080418,S008669,I06043,csao_reject,I06040|I06041,275,2,0,side,112.0
CE0080419,S008669,I06045,csao_reject,I06040|I06041,275,2,0,dessert,75.0
CE0080420,S008669,I06042,csao_reject,I06040|I06041,275,2,0,side,100.0
CE0080421,S008670,I06547,add,I06547,77,1,-1,,
CE0080422,S008670,I06545,add,I06547|I06545,165,2,-1,,
CE0080423,S008670,I06553,csao_reject,I06547|I06545,165,2,0,beverage,44.0
CE0080424,S008670,I06549,csao_reject,I06547|I06545,165,2,0,side,44.0
CE0080425,S008670,I06551,csao_reject,I06547|I06545,165,2,0,dessert,66.0
CE0080426,S008670,I06550,csao_accept,I06547|I06545,165,2,1,side,33.0
CE0080427,S008670,I06550,add,I06547|I06545|I06550,198,3,-1,,
CE0080428,S008670,I06554,csao_reject,I06547|I06545|I06550,198,3,0,beverage,38.0
CE0080429,S008671,I03065,add,I03065,280,1,-1,,
CE0080430,S008671,I03064,add,I03065|I03064,531,2,-1,,
CE0080431,S008671,I03071,csao_accept,I03065|I03064,531,2,1,beverage,56.0
CE0080432,S008671,I03071,add,I03065|I03064|I03071,587,3,-1,,
CE0080433,S008671,I03069,csao_accept,I03065|I03064|I03071,587,3,1,dessert,140.0
CE0080434,S008671,I03069,add,I03065|I03064|I03071|I03069,727,4,-1,,
CE0080435,S008671,I03068,csao_accept,I03065|I03064|I03071|I03069,727,4,1,dessert,112.0
CE0080436,S008671,I03068,add,I03065|I03064|I03071|I03069|I03068,839,5,-1,,
CE0080437,S008671,I03067,csao_accept,I03065|I03064|I03071|I03069|I03068,839,5,1,side,125.0
CE0080438,S008671,I03067,add,I03065|I03064|I03071|I03069|I03068|I03067,964,6,-1,,
CE0080439,S008671,I03070,csao_reject,I03065|I03064|I03071|I03069|I03068|I03067,964,6,0,beverage,70.0
CE0080440,S008671,I03066,csao_reject,I03065|I03064|I03071|I03069|I03068|I03067,964,6,0,side,168.0
CE0080441,S008672,I02604,add,I02604,198,1,-1,,
CE0080442,S008672,I02603,add,I02604|I02603,308,2,-1,,
CE0080443,S008672,I02611,csao_reject,I02604|I02603,308,2,0,beverage,55.0
CE0080444,S008672,I02608,csao_reject,I02604|I02603,308,2,0,dessert,110.0
CE0080445,S008672,I02606,csao_accept,I02604|I02603,308,2,1,side,99.0
CE0080446,S008672,I02606,add,I02604|I02603|I02606,407,3,-1,,
CE0080447,S008672,I02609,csao_reject,I02604|I02603|I02606,407,3,0,dessert,66.0
CE0080448,S008672,I02607,csao_reject,I02604|I02603|I02606,407,3,0,side,88.0
CE0080449,S008672,I02610,csao_accept,I02604|I02603|I02606,407,3,1,beverage,132.0
CE0080450,S008672,I02610,add,I02604|I02603|I02606|I02610,539,4,-1,,
CE0080451,S008673,I02571,add,I02571,286,1,-1,,
CE0080452,S008673,I02579,csao_accept,I02571,286,1,1,dessert,88.0
CE0080453,S008673,I02579,add,I02571|I02579,374,2,-1,,
CE0080454,S008673,I02576,csao_reject,I02571|I02579,374,2,0,side,99.0
CE0080455,S008673,I02575,csao_accept,I02571|I02579,374,2,1,side,121.0
CE0080456,S008673,I02575,add,I02571|I02579|I02575,495,3,-1,,
CE0080457,S008673,I02578,csao_accept,I02571|I02579|I02575,495,3,1,dessert,110.0
CE0080458,S008673,I02578,add,I02571|I02579|I02575|I02578,605,4,-1,,
CE0080459,S008673,I02580,csao_accept,I02571|I02579|I02575|I02578,605,4,1,beverage,55.0
CE0080460,S008673,I02580,add,I02571|I02579|I02575|I02578|I02580,660,5,-1,,
CE0080461,S008674,I02182,add,I02182,187,1,-1,,
CE0080462,S008674,I02185,csao_reject,I02182,187,1,0,dessert,150.0
CE0080463,S008674,I02183,csao_reject,I02182,187,1,0,side,37.0
CE0080464,S008674,I02186,csao_reject,I02182,187,1,0,dessert,225.0
CE0080465,S008674,I02184,csao_reject,I02182,187,1,0,side,50.0
CE0080466,S008674,I02188,csao_reject,I02182,187,1,0,beverage,125.0
CE0080467,S008674,I02187,csao_accept,I02182,187,1,1,beverage,162.0
CE0080468,S008674,I02187,add,I02182|I02187,349,2,-1,,
CE0080469,S008675,I06895,add,I06895,143,1,-1,,
CE0080470,S008675,I06897,csao_reject,I06895,143,1,0,side,27.0
CE0080471,S008675,I06899,csao_accept,I06895,143,1,1,dessert,55.0
CE0080472,S008675,I06899,add,I06895|I06899,198,2,-1,,
CE0080473,S008675,I06902,csao_accept,I06895|I06899,198,2,1,beverage,22.0
CE0080474,S008675,I06902,add,I06895|I06899|I06902,220,3,-1,,
CE0080475,S008675,I06898,csao_accept,I06895|I06899|I06902,220,3,1,side,33.0
CE0080476,S008675,I06898,add,I06895|I06899|I06902|I06898,253,4,-1,,
CE0080477,S008675,I06901,csao_reject,I06895|I06899|I06902|I06898,253,4,0,beverage,55.0
CE0080478,S008675,I06900,csao_accept,I06895|I06899|I06902|I06898,253,4,1,dessert,66.0
CE0080479,S008675,I06900,add,I06895|I06899|I06902|I06898|I06900,319,5,-1,,
CE0080480,S008676,I05213,add,I05213,247,1,-1,,
CE0080481,S008676,I05221,csao_reject,I05213,247,1,0,beverage,47.0
CE0080482,S008676,I05220,csao_accept,I05213,247,1,1,beverage,38.0
CE0080483,S008676,I05220,add,I05213|I05220,285,2,-1,,
CE0080484,S008676,I05215,csao_reject,I05213|I05220,285,2,0,side,114.0
CE0080485,S008676,I05217,csao_accept,I05213|I05220,285,2,1,side,85.0
CE0080486,S008676,I05217,add,I05213|I05220|I05217,370,3,-1,,
CE0080487,S008677,I02081,add,I02081,143,1,-1,,
CE0080488,S008677,I02083,add,I02081|I02083,275,2,-1,,
CE0080489,S008677,I02089,csao_reject,I02081|I02083,275,2,0,beverage,55.0
CE0080490,S008677,I02085,csao_accept,I02081|I02083,275,2,1,side,88.0
CE0080491,S008677,I02085,add,I02081|I02083|I02085,363,3,-1,,
CE0080492,S008677,I02084,csao_reject,I02081|I02083|I02085,363,3,0,side,99.0
CE0080493,S008677,I02088,csao_reject,I02081|I02083|I02085,363,3,0,beverage,132.0
CE0080494,S008677,I02087,csao_reject,I02081|I02083|I02085,363,3,0,dessert,110.0
CE0080495,S008677,I02086,csao_reject,I02081|I02083|I02085,363,3,0,dessert,66.0
CE0080496,S008678,I04632,add,I04632,308,1,-1,,
CE0080497,S008678,I04633,add,I04632|I04633,660,2,-1,,
CE0080498,S008678,I04634,csao_reject,I04632|I04633,660,2,0,side,110.0
CE0080499,S008678,I04638,csao_reject,I04632|I04633,660,2,0,dessert,176.0
CE0080500,S008678,I04640,csao_reject,I04632|I04633,660,2,0,beverage,77.0
CE0080501,S008678,I04635,csao_reject,I04632|I04633,660,2,0,side,154.0
CE0080502,S008678,I04636,csao_reject,I04632|I04633,660,2,0,side,99.0
CE0080503,S008678,I04639,csao_accept,I04632|I04633,660,2,1,beverage,88.0
CE0080504,S008678,I04639,add,I04632|I04633|I04639,748,3,-1,,
CE0080505,S008678,I04637,csao_reject,I04632|I04633|I04639,748,3,0,dessert,198.0
CE0080506,S008679,I01186,add,I01186,123,1,-1,,
CE0080507,S008679,I01192,csao_accept,I01186,123,1,1,dessert,76.0
CE0080508,S008679,I01192,add,I01186|I01192,199,2,-1,,
CE0080509,S008679,I01193,csao_accept,I01186|I01192,199,2,1,beverage,28.0
CE0080510,S008679,I01193,add,I01186|I01192|I01193,227,3,-1,,
CE0080511,S008679,I01191,csao_reject,I01186|I01192|I01193,227,3,0,dessert,47.0
CE0080512,S008679,I01190,csao_accept,I01186|I01192|I01193,227,3,1,side,14.0
CE0080513,S008679,I01190,add,I01186|I01192|I01193|I01190,241,4,-1,,
CE0080514,S008680,I01708,add,I01708,114,1,-1,,
CE0080515,S008680,I01709,add,I01708|I01709,190,2,-1,,
CE0080516,S008680,I01712,csao_reject,I01708|I01709,190,2,0,side,28.0
CE0080517,S008680,I01718,csao_reject,I01708|I01709,190,2,0,beverage,33.0
CE0080518,S008680,I01716,csao_reject,I01708|I01709,190,2,0,dessert,57.0
CE0080519,S008680,I01714,csao_accept,I01708|I01709,190,2,1,side,38.0
