cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price,user_id,restaurant_id,timestamp,city,device,meal_time,is_weekend,day_of_week,cart_item_count,cart_has_main,cart_has_side,cart_has_dessert,cart_has_beverage,cart_category_diversity,meal_complete,meal_breakfast,meal_lunch,meal_snack,meal_dinner,meal_late_night,device_mobile,device_web,device_tablet,is_weekend_int,category,price,is_veg,actual_attach_rate,is_main,is_side,is_dessert,is_beverage,price_diff_from_cart_avg,candidate_is_side,candidate_is_dessert,candidate_is_beverage
CE0072752,S007843,I03642,csao_reject,I03638|I03636,550,2,0,side,66.0,U02816,R0366,2026-02-08 12:12:31,Kolkata,mobile,lunch,True,Sunday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,66,1,0.2727272727272727,0,1,0,0,-209.0,1,0,0
CE0072753,S007843,I03645,csao_accept,I03638|I03636,550,2,1,beverage,77.0,U02816,R0366,2026-02-08 12:12:31,Kolkata,mobile,lunch,True,Sunday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,beverage,77,1,0.3,0,0,0,1,-198.0,0,0,1
CE0072755,S007843,I03640,csao_reject,I03638|I03636|I03645,627,3,0,side,88.0,U02816,R0366,2026-02-08 12:12:31,Kolkata,mobile,lunch,True,Sunday,3,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1,side,88,1,0.18181818181818182,0,1,0,0,-121.0,1,0,0
CE0072758,S007844,I07846,csao_accept,I07838|I07840,437,2,1,beverage,62.0,U00576,R0793,2026-01-03 19:04:31,Mumbai,mobile,dinner,True,Saturday,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,beverage,62,1,0.5,0,0,0,1,-156.5,0,0,1
CE0072760,S007844,I07841,csao_accept,I07838|I07840|I07846,499,3,1,side,150.0,U00576,R0793,2026-01-03 19:04:31,Mumbai,mobile,dinner,True,Saturday,3,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,side,150,1,0.7,0,1,0,0,-16.333333333333343,1,0,0
CE0072762,S007844,I07842,csao_reject,I07838|I07840|I07846|I07841,649,4,0,side,112.0,U00576,R0793,2026-01-03 19:04:31,Mumbai,mobile,dinner,True,Saturday,4,1,1,0,1,3,1,0,0,0,1,0,1,0,0,1,side,112,1,0.3,0,1,0,0,-50.25,1,0,0
CE0072763,S007844,I07845,csao_reject,I07838|I07840|I07846|I07841,649,4,0,dessert,100.0,U00576,R0793,2026-01-03 19:04:31,Mumbai,mobile,dinner,True,Saturday,4,1,1,0,1,3,1,0,0,0,1,0,1,0,0,1,dessert,100,1,0.6363636363636364,0,0,1,0,-62.25,0,1,0
CE0072764,S007844,I07844,csao_reject,I07838|I07840|I07846|I07841,649,4,0,dessert,125.0,U00576,R0793,2026-01-03 19:04:31,Mumbai,mobile,dinner,True,Saturday,4,1,1,0,1,3,1,0,0,0,1,0,1,0,0,1,dessert,125,1,0.5555555555555556,0,0,1,0,-37.25,0,1,0
CE0072766,S007845,I07817,csao_accept,I07810,143,1,1,beverage,66.0,U03479,R0790,2025-12-14 18:09:31,Kolkata,mobile,dinner,True,Sunday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,beverage,66,1,0.2857142857142857,0,0,0,1,-77.0,0,0,1
CE0072768,S007845,I07815,csao_reject,I07810|I07817,209,2,0,dessert,88.0,U03479,R0790,2025-12-14 18:09:31,Kolkata,mobile,dinner,True,Sunday,2,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,dessert,88,1,0.35714285714285715,0,0,1,0,-16.5,0,1,0
CE0072769,S007845,I07813,csao_reject,I07810|I07817,209,2,0,side,22.0,U03479,R0790,2025-12-14 18:09:31,Kolkata,mobile,dinner,True,Sunday,2,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,side,22,1,0.6153846153846154,0,1,0,0,-82.5,1,0,0
CE0072770,S007845,I07814,csao_accept,I07810|I07817,209,2,1,side,16.0,U03479,R0790,2025-12-14 18:09:31,Kolkata,mobile,dinner,True,Sunday,2,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,side,16,1,0.2,0,1,0,0,-88.5,1,0,0
CE0072773,S007846,I05099,csao_reject,I05094,150,1,0,dessert,62.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,dessert,62,1,0.36363636363636365,0,0,1,0,-88.0,0,1,0
CE0072774,S007846,I05102,csao_accept,I05094,150,1,1,beverage,37.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,beverage,37,1,0.35714285714285715,0,0,0,1,-113.0,0,0,1
CE0072776,S007846,I05097,csao_reject,I05094|I05102,187,2,0,side,25.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,2,1,0,0,1,2,0,0,0,0,0,1,1,0,0,1,side,25,1,0.14285714285714285,0,1,0,0,-68.5,1,0,0
CE0072777,S007846,I05098,csao_accept,I05094|I05102,187,2,1,side,18.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,2,1,0,0,1,2,0,0,0,0,0,1,1,0,0,1,side,18,1,0.5,0,1,0,0,-75.5,1,0,0
CE0072779,S007846,I05100,csao_reject,I05094|I05102|I05098,205,3,0,dessert,100.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,3,1,1,0,1,3,1,0,0,0,0,1,1,0,0,1,dessert,100,1,0.3076923076923077,0,0,1,0,31.66666666666667,0,1,0
CE0072780,S007846,I05101,csao_accept,I05094|I05102|I05098,205,3,1,beverage,75.0,U00098,R0514,2025-12-14 23:09:31,Kolkata,mobile,late_night,True,Sunday,3,1,1,0,1,3,1,0,0,0,0,1,1,0,0,1,beverage,75,1,0.6153846153846154,0,0,0,1,6.666666666666671,0,0,1
CE0072783,S007847,I03412,csao_reject,I03407,150,1,0,dessert,75.0,U03326,R0343,2026-01-26 15:08:31,Pune,mobile,snack,False,Monday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,dessert,75,1,0.21428571428571427,0,0,1,0,-75.0,0,1,0
CE0072784,S007847,I03415,csao_reject,I03407,150,1,0,beverage,62.0,U03326,R0343,2026-01-26 15:08:31,Pune,mobile,snack,False,Monday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,beverage,62,1,0.4,0,0,0,1,-88.0,0,0,1
CE0072785,S007847,I03414,csao_accept,I03407,150,1,1,beverage,150.0,U03326,R0343,2026-01-26 15:08:31,Pune,mobile,snack,False,Monday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,beverage,150,1,0.35714285714285715,0,0,0,1,0.0,0,0,1
CE0072787,S007847,I03410,csao_reject,I03407|I03414,300,2,0,side,100.0,U03326,R0343,2026-01-26 15:08:31,Pune,mobile,snack,False,Monday,2,1,0,0,1,2,0,0,0,1,0,0,1,0,0,0,side,100,1,0.46153846153846156,0,1,0,0,-50.0,1,0,0
CE0072789,S007848,I01936,csao_reject,I01933,182,1,0,dessert,112.0,U04193,R0194,2026-02-25 21:45:31,Kolkata,mobile,dinner,False,Wednesday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,dessert,112,1,0.4166666666666667,0,0,1,0,-70.0,0,1,0
CE0072790,S007848,I01937,csao_reject,I01933,182,1,0,dessert,70.0,U04193,R0194,2026-02-25 21:45:31,Kolkata,mobile,dinner,False,Wednesday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,dessert,70,1,0.4,0,0,1,0,-112.0,0,1,0
CE0072791,S007848,I01935,csao_reject,I01933,182,1,0,side,21.0,U04193,R0194,2026-02-25 21:45:31,Kolkata,mobile,dinner,False,Wednesday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,side,21,1,0.18181818181818182,0,1,0,0,-161.0,1,0,0
CE0072792,S007848,I01938,csao_reject,I01933,182,1,0,beverage,84.0,U04193,R0194,2026-02-25 21:45:31,Kolkata,mobile,dinner,False,Wednesday,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,beverage,84,1,0.18181818181818182,0,0,0,1,-98.0,0,0,1
CE0072795,S007849,I03909,csao_reject,I03905|I03906,693,2,0,side,99.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,99,1,0.2727272727272727,0,1,0,0,-247.5,1,0,0
CE0072796,S007849,I03910,csao_reject,I03905|I03906,693,2,0,side,154.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,154,1,0.0,0,1,0,0,-192.5,1,0,0
CE0072797,S007849,I03913,csao_reject,I03905|I03906,693,2,0,beverage,77.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,beverage,77,1,0.2222222222222222,0,0,0,1,-269.5,0,0,1
CE0072798,S007849,I03912,csao_reject,I03905|I03906,693,2,0,dessert,198.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,dessert,198,1,0.36363636363636365,0,0,1,0,-148.5,0,1,0
CE0072799,S007849,I03914,csao_reject,I03905|I03906,693,2,0,beverage,88.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,beverage,88,1,0.09090909090909091,0,0,0,1,-258.5,0,0,1
CE0072800,S007849,I03911,csao_reject,I03905|I03906,693,2,0,dessert,176.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,dessert,176,1,0.45454545454545453,0,0,1,0,-170.5,0,1,0
CE0072801,S007849,I03908,csao_reject,I03905|I03906,693,2,0,side,110.0,U04048,R0393,2026-01-17 11:18:31,Chennai,mobile,lunch,True,Saturday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,110,1,0.2,0,1,0,0,-236.5,1,0,0
CE0072804,S007850,I03823,csao_reject,I03820|I03821,209,2,0,side,22.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,22,1,0.42857142857142855,0,1,0,0,-82.5,1,0,0
CE0072805,S007850,I03826,csao_reject,I03820|I03821,209,2,0,beverage,66.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,66,1,0.5333333333333333,0,0,0,1,-38.5,0,0,1
CE0072806,S007850,I03824,csao_reject,I03820|I03821,209,2,0,dessert,55.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,dessert,55,1,0.35714285714285715,0,0,1,0,-49.5,0,1,0
CE0072807,S007850,I03822,csao_reject,I03820|I03821,209,2,0,side,16.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,16,1,0.4375,0,1,0,0,-88.5,1,0,0
CE0072808,S007850,I03825,csao_accept,I03820|I03821,209,2,1,dessert,88.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,dessert,88,1,0.42857142857142855,0,0,1,0,-16.5,0,1,0
CE0072810,S007850,I03827,csao_reject,I03820|I03821|I03825,297,3,0,beverage,33.0,U03702,R0384,2026-02-03 08:56:31,Delhi,mobile,breakfast,False,Tuesday,3,1,0,1,0,2,0,1,0,0,0,0,1,0,0,0,beverage,33,1,0.4117647058823529,0,0,0,1,-66.0,0,0,1
CE0072813,S007851,I02145,csao_reject,I02142|I02140,522,2,0,side,38.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,side,38,1,0.45454545454545453,0,1,0,0,-223.0,1,0,0
CE0072814,S007851,I02148,csao_accept,I02142|I02140,522,2,1,beverage,66.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,beverage,66,1,0.4,0,0,0,1,-195.0,0,0,1
CE0072816,S007851,I02144,csao_reject,I02142|I02140|I02148,588,3,0,side,76.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,3,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,side,76,1,0.5555555555555556,0,1,0,0,-120.0,1,0,0
CE0072817,S007851,I02143,csao_accept,I02142|I02140|I02148,588,3,1,side,57.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,3,1,0,0,1,2,0,0,0,0,0,1,1,0,0,0,side,57,1,0.25,0,1,0,0,-139.0,1,0,0
CE0072819,S007851,I02146,csao_reject,I02142|I02140|I02148|I02143,645,4,0,dessert,57.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,4,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,dessert,57,1,0.125,0,0,1,0,-104.25,0,1,0
CE0072820,S007851,I02147,csao_accept,I02142|I02140|I02148|I02143,645,4,1,dessert,85.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,4,1,1,0,1,3,1,0,0,0,0,1,1,0,0,0,dessert,85,1,0.6,0,0,1,0,-76.25,0,1,0
CE0072822,S007851,I02149,csao_reject,I02142|I02140|I02148|I02143|I02147,730,5,0,beverage,47.0,U01129,R0215,2026-02-26 00:08:31,Bangalore,mobile,late_night,False,Thursday,5,1,1,1,1,4,1,0,0,0,0,1,1,0,0,0,beverage,47,1,0.3333333333333333,0,0,0,1,-99.0,0,0,1
CE0072824,S007852,I00729,csao_reject,I00722,66,1,0,dessert,55.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,dessert,55,1,0.2727272727272727,0,0,1,0,-11.0,0,1,0
CE0072825,S007852,I00728,csao_reject,I00722,66,1,0,dessert,88.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,dessert,88,1,0.3076923076923077,0,0,1,0,22.0,0,1,0
CE0072826,S007852,I00727,csao_accept,I00722,66,1,1,side,22.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,side,22,1,0.3076923076923077,0,1,0,0,-44.0,1,0,0
CE0072828,S007852,I00731,csao_accept,I00722|I00727,88,2,1,beverage,33.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,2,1,1,0,0,2,0,0,0,0,0,1,0,0,1,0,beverage,33,1,0.45454545454545453,0,0,0,1,-11.0,0,0,1
CE0072830,S007852,I00726,csao_accept,I00722|I00727|I00731,121,3,1,side,16.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,3,1,1,0,1,3,1,0,0,0,0,1,0,0,1,0,side,16,1,0.45454545454545453,0,1,0,0,-24.333333333333336,1,0,0
CE0072832,S007852,I00730,csao_reject,I00722|I00727|I00731|I00726,137,4,0,beverage,66.0,U04089,R0073,2026-02-18 04:25:31,Hyderabad,tablet,late_night,False,Wednesday,4,1,1,0,1,3,1,0,0,0,0,1,0,0,1,0,beverage,66,1,0.46153846153846156,0,0,0,1,31.75,0,0,1
CE0072834,S007853,I01311,csao_accept,I01307,275,1,1,side,150.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,side,150,1,0.25,0,1,0,0,-125.0,1,0,0
CE0072836,S007853,I01312,csao_accept,I01307|I01311,425,2,1,side,62.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,2,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,side,62,1,0.2222222222222222,0,1,0,0,-150.5,1,0,0
CE0072838,S007853,I01310,csao_reject,I01307|I01311|I01312,487,3,0,side,75.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,3,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,side,75,1,0.0,0,1,0,0,-87.33333333333334,1,0,0
CE0072839,S007853,I01316,csao_reject,I01307|I01311|I01312,487,3,0,beverage,87.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,3,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,beverage,87,1,0.25,0,0,0,1,-75.33333333333334,0,0,1
CE0072840,S007853,I01315,csao_reject,I01307|I01311|I01312,487,3,0,beverage,50.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,3,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,beverage,50,1,0.625,0,0,0,1,-112.33333333333334,0,0,1
CE0072841,S007853,I01313,csao_reject,I01307|I01311|I01312,487,3,0,dessert,100.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,3,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,dessert,100,1,0.5555555555555556,0,0,1,0,-62.33333333333334,0,1,0
CE0072842,S007853,I01314,csao_reject,I01307|I01311|I01312,487,3,0,dessert,75.0,U04347,R0131,2026-02-19 17:21:31,Chennai,mobile,snack,False,Thursday,3,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,dessert,75,1,0.3333333333333333,0,0,1,0,-87.33333333333334,0,1,0
CE0072845,S007854,I02134,csao_reject,I02132|I02131,387,2,0,side,100.0,U03138,R0214,2026-02-10 05:22:31,Delhi,web,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,side,100,1,0.26666666666666666,0,1,0,0,-93.5,1,0,0
CE0072846,S007854,I02136,csao_reject,I02132|I02131,387,2,0,dessert,75.0,U03138,R0214,2026-02-10 05:22:31,Delhi,web,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,dessert,75,1,0.5625,0,0,1,0,-118.5,0,1,0
CE0072847,S007854,I02138,csao_reject,I02132|I02131,387,2,0,beverage,62.0,U03138,R0214,2026-02-10 05:22:31,Delhi,web,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,beverage,62,1,0.5333333333333333,0,0,0,1,-131.5,0,0,1
CE0072848,S007854,I02135,csao_accept,I02132|I02131,387,2,1,dessert,125.0,U03138,R0214,2026-02-10 05:22:31,Delhi,web,late_night,False,Tuesday,2,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,dessert,125,1,0.4,0,0,1,0,-68.5,0,1,0
CE0072852,S007855,I03982,csao_reject,I03980|I03979,387,2,0,side,100.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,100,1,0.2,0,1,0,0,-93.5,1,0,0
CE0072853,S007855,I03981,csao_reject,I03980|I03979,387,2,0,side,112.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,112,1,0.25,0,1,0,0,-81.5,1,0,0
CE0072854,S007855,I03985,csao_reject,I03980|I03979,387,2,0,beverage,150.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,150,1,0.3333333333333333,0,0,0,1,-43.5,0,0,1
CE0072855,S007855,I03984,csao_reject,I03980|I03979,387,2,0,dessert,125.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,dessert,125,1,0.2222222222222222,0,0,1,0,-68.5,0,1,0
CE0072856,S007855,I03983,csao_reject,I03980|I03979,387,2,0,dessert,75.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,dessert,75,1,0.4444444444444444,0,0,1,0,-118.5,0,1,0
CE0072857,S007855,I03986,csao_reject,I03980|I03979,387,2,0,beverage,62.0,U00383,R0400,2026-02-05 08:00:31,Hyderabad,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,beverage,62,1,0.5,0,0,0,1,-131.5,0,0,1
CE0072859,S007856,I03402,csao_reject,I03399,182,1,0,side,42.0,U02649,R0342,2025-12-27 08:08:31,Mumbai,mobile,breakfast,True,Saturday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,side,42,1,0.23076923076923078,0,1,0,0,-140.0,1,0,0
CE0072860,S007856,I03406,csao_reject,I03399,182,1,0,beverage,28.0,U02649,R0342,2025-12-27 08:08:31,Mumbai,mobile,breakfast,True,Saturday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,beverage,28,1,0.3333333333333333,0,0,0,1,-154.0,0,0,1
CE0072861,S007856,I03403,csao_accept,I03399,182,1,1,dessert,84.0,U02649,R0342,2025-12-27 08:08:31,Mumbai,mobile,breakfast,True,Saturday,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,dessert,84,1,0.3333333333333333,0,0,1,0,-98.0,0,1,0
CE0072863,S007856,I03401,csao_accept,I03399|I03403,266,2,1,side,35.0,U02649,R0342,2025-12-27 08:08:31,Mumbai,mobile,breakfast,True,Saturday,2,1,0,1,0,2,0,1,0,0,0,0,1,0,0,1,side,35,1,0.5,0,1,0,0,-98.0,1,0,0
CE0072865,S007856,I03405,csao_reject,I03399|I03403|I03401,301,3,0,beverage,70.0,U02649,R0342,2025-12-27 08:08:31,Mumbai,mobile,breakfast,True,Saturday,3,1,1,1,0,3,1,1,0,0,0,0,1,0,0,1,beverage,70,1,0.4666666666666667,0,0,0,1,-30.33333333333333,0,0,1
CE0072868,S007857,I07312,csao_accept,I07303|I07302,484,2,1,beverage,55.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,beverage,55,1,0.5,0,0,0,1,-187.0,0,0,1
CE0072870,S007857,I07309,csao_accept,I07303|I07302|I07312,539,3,1,dessert,110.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,3,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,dessert,110,1,0.6363636363636364,0,0,1,0,-69.66666666666666,0,1,0
CE0072872,S007857,I07308,csao_accept,I07303|I07302|I07312|I07309,649,4,1,side,99.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,4,1,0,1,1,3,1,1,0,0,0,0,0,1,0,0,side,99,1,0.375,0,1,0,0,-63.25,1,0,0
CE0072874,S007857,I07311,csao_accept,I07303|I07302|I07312|I07309|I07308,748,5,1,beverage,44.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,5,1,1,1,1,4,1,1,0,0,0,0,0,1,0,0,beverage,44,1,0.2727272727272727,0,0,0,1,-105.6,0,0,1
CE0072876,S007857,I07306,csao_reject,I07303|I07302|I07312|I07309|I07308|I07311,792,6,0,side,121.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,6,1,1,1,1,4,1,1,0,0,0,0,0,1,0,0,side,121,1,0.3,0,1,0,0,-11.0,1,0,0
CE0072877,S007857,I07310,csao_reject,I07303|I07302|I07312|I07309|I07308|I07311,792,6,0,dessert,88.0,U04364,R0739,2025-12-26 09:50:31,Mumbai,web,breakfast,False,Friday,6,1,1,1,1,4,1,1,0,0,0,0,0,1,0,0,dessert,88,1,0.3333333333333333,0,0,1,0,-44.0,0,1,0
CE0072880,S007858,I06489,csao_reject,I06483|I06481,286,2,0,beverage,22.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,beverage,22,1,0.2777777777777778,0,0,0,1,-121.0,0,0,1
CE0072881,S007858,I06484,csao_reject,I06483|I06481,286,2,0,side,27.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,side,27,1,0.5,0,1,0,0,-116.0,1,0,0
CE0072882,S007858,I06486,csao_accept,I06483|I06481,286,2,1,dessert,66.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,2,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,dessert,66,1,0.29411764705882354,0,0,1,0,-77.0,0,1,0
CE0072884,S007858,I06487,csao_accept,I06483|I06481|I06486,352,3,1,dessert,55.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,3,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,dessert,55,1,0.35294117647058826,0,0,1,0,-62.33333333333333,0,1,0
CE0072886,S007858,I06485,csao_reject,I06483|I06481|I06486|I06487,407,4,0,side,33.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,4,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,side,33,1,0.42105263157894735,0,1,0,0,-68.75,1,0,0
CE0072887,S007858,I06488,csao_accept,I06483|I06481|I06486|I06487,407,4,1,beverage,55.0,U02439,R0656,2025-12-07 13:25:31,Kolkata,mobile,lunch,True,Sunday,4,1,0,1,0,2,0,0,1,0,0,0,1,0,0,1,beverage,55,1,0.2631578947368421,0,0,0,1,-46.75,0,0,1
CE0072891,S007859,I07339,csao_accept,I07336|I07333,437,2,1,side,85.0,U01840,R0742,2025-12-04 10:59:31,Mumbai,mobile,breakfast,False,Thursday,2,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,side,85,1,0.2857142857142857,0,1,0,0,-133.5,1,0,0
CE0072893,S007859,I07342,csao_accept,I07336|I07333|I07339,522,3,1,beverage,38.0,U01840,R0742,2025-12-04 10:59:31,Mumbai,mobile,breakfast,False,Thursday,3,1,1,0,0,2,0,1,0,0,0,0,1,0,0,0,beverage,38,1,0.3125,0,0,0,1,-136.0,0,0,1
CE0072895,S007859,I07338,csao_accept,I07336|I07333|I07339|I07342,560,4,1,side,104.0,U01840,R0742,2025-12-04 10:59:31,Mumbai,mobile,breakfast,False,Thursday,4,1,1,0,1,3,1,1,0,0,0,0,1,0,0,0,side,104,1,0.3076923076923077,0,1,0,0,-36.0,1,0,0
CE0072897,S007859,I07340,csao_accept,I07336|I07333|I07339|I07342|I07338,664,5,1,dessert,95.0,U01840,R0742,2025-12-04 10:59:31,Mumbai,mobile,breakfast,False,Thursday,5,1,1,0,1,3,1,1,0,0,0,0,1,0,0,0,dessert,95,1,0.38461538461538464,0,0,1,0,-37.80000000000001,0,1,0
